"country_code","country","region","series_id","series_label","episode_id","episode_label","phase","start_year","end_year","start_date","end_date","duration_years","average_growth","cumulative_growth","start_index_value","end_index_value","episode_index_end_100"
"SLE","Sierra Leone","Sub Saharan Africa","maddison_gdp","Maddison GDP",7,"1983-1990","expansion",1983,1990,1983-01-01,1990-01-01,7,0.0309848478521913,0.237751457040797,5584950,6912780,123.77514570408
"SLE","Sierra Leone","Sub Saharan Africa","maddison_gdp","Maddison GDP",8,"1990-1992","contraction",1990,1992,1990-01-01,1992-01-01,2,-0.0876858788373021,-0.167745109202962,6912780,5753194.96400395,83.2254890797038
"SLE","Sierra Leone","Sub Saharan Africa","maddison_gdp","Maddison GDP",9,"1992-1994","expansion",1992,1994,1992-01-01,1994-01-01,2,0.0186288885485789,0.0373074870452421,5753194.96400395,5967832.21059228,103.730748704524
"SLE","Sierra Leone","Sub Saharan Africa","maddison_gdp","Maddison GDP",10,"1994-1999","contraction",1994,1999,1994-01-01,1999-01-01,5,-0.12220375179027,-0.490340140571533,5967832.21059228,3041564.52554314,50.9659859428467
"SLE","Sierra Leone","Sub Saharan Africa","maddison_gdp","Maddison GDP",11,"1999-2014","expansion",1999,2014,1999-01-01,2014-01-01,15,0.0949973833126589,2.79022305895068,3041564.52554314,11528208,379.022305895068
"SLE","Sierra Leone","Sub Saharan Africa","maddison_gdp","Maddison GDP",12,"2014-2015","contraction",2014,2015,2014-01-01,2015-01-01,1,-0.202922344912583,-0.202922344912583,11528208,9188877,79.7077655087417
"SLE","Sierra Leone","Sub Saharan Africa","maddison_gdp","Maddison GDP",13,"2015-2019","expansion",2015,2019,2015-01-01,2019-01-01,4,0.0468163632608458,0.200545252716604,9188877,11031662.6601468,120.05452527166
"SLE","Sierra Leone","Sub Saharan Africa","maddison_gdp","Maddison GDP",14,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.0196894782045822,-0.0196894782045822,11031662.6601468,10814454.9786395,98.0310521795418
"SLE","Sierra Leone","Sub Saharan Africa","maddison_gdp","Maddison GDP",15,"2020-2022","expansion",2020,2022,2020-01-01,2022-01-01,2,0.0393057476603451,0.0801534051570247,10814454.9786395,11681270.3700948,108.015340515702
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",1,"1920-1924","expansion",1920,1924,1920-01-01,1924-01-01,4,0.0436115457325955,0.184746434914559,1739790,2061210,118.474643491456
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",2,"1924-1925","contraction",1924,1925,1924-01-01,1925-01-01,1,-0.0690904856855924,-0.0690904856855924,2061210,1918800,93.0909514314408
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",3,"1925-1926","expansion",1925,1926,1925-01-01,1926-01-01,1,0.182499478840942,0.182499478840942,1918800,2268980,118.249947884094
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",4,"1926-1927","contraction",1926,1927,1926-01-01,1927-01-01,1,-0.120618075082196,-0.120618075082196,2268980,1995300,87.9381924917804
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",5,"1927-1930","expansion",1927,1930,1927-01-01,1930-01-01,3,0.0661443474089114,0.203067207938656,1995300,2400480,120.306720793866
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",6,"1930-1932","contraction",1930,1932,1930-01-01,1932-01-01,2,-0.103310687032064,-0.195948310337932,2400480,1930110,80.4051689662068
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",7,"1932-1935","expansion",1932,1935,1932-01-01,1935-01-01,3,0.089818354005183,0.291309821720006,1930110,2492370,129.130982172001
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",8,"1935-1936","contraction",1935,1936,1935-01-01,1936-01-01,1,-0.0223762924445408,-0.0223762924445408,2492370,2436600,97.7623707555459
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",9,"1936-1937","expansion",1936,1937,1936-01-01,1937-01-01,1,0.0947344660592628,0.0947344660592628,2436600,2667430,109.473446605926
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",10,"1937-1938","contraction",1937,1938,1937-01-01,1938-01-01,1,-0.0707122586159712,-0.0707122586159712,2667430,2478810,92.9287741384029
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",11,"1938-1940","expansion",1938,1940,1938-01-01,1940-01-01,2,0.0797840051747558,0.165877981773512,2478810,2889990,116.587798177351
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",12,"1940-1941","contraction",1940,1941,1940-01-01,1941-01-01,1,-0.0214152990148755,-0.0214152990148755,2889990,2828100,97.8584700985125
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",13,"1941-1943","expansion",1941,1943,1941-01-01,1943-01-01,2,0.0849987430076841,0.177221456101269,2828100,3329300,117.722145610127
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",14,"1943-1945","contraction",1943,1945,1943-01-01,1945-01-01,2,-0.0460964802865183,-0.0900970173910431,3329300,3029340,90.9902982608957
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",15,"1945-1948","expansion",1945,1948,1945-01-01,1948-01-01,3,0.182395816357366,0.626964949460939,3029340,4928630,162.696494946094
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",16,"1948-1949","contraction",1948,1949,1948-01-01,1949-01-01,1,-0.0920641232959261,-0.0920641232959261,4928630,4474880,90.7935876704074
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",17,"1949-1978","expansion",1949,1978,1949-01-01,1978-01-01,29,0.0518297642875309,3.30123210007866,4474880,19247497.5,430.123210007866
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",18,"1978-1982","contraction",1978,1982,1978-01-01,1982-01-01,4,-0.0606732469173438,-0.222837001901156,19247497.5,14958442.863,77.7162998098844
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",19,"1982-2008","expansion",1982,2008,1982-01-01,2008-01-01,26,0.0420704312869941,1.90090794327284,14958442.863,43393065.7202697,290.090794327284
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",20,"2008-2009","contraction",2008,2009,2008-01-01,2009-01-01,1,-0.0167051292755874,-0.0167051292755874,43393065.7202697,42668178.9477485,98.3294870724413
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",21,"2009-2019","expansion",2009,2019,2009-01-01,2019-01-01,10,0.0282930310280365,0.32167920212865,42668178.9477485,56393644.7079427,132.167920212865
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",22,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.0786052791813828,-0.0786052791813828,56393644.7079427,51960806.5216192,92.1394720818617
"SLV","El Salvador","Latin America","maddison_gdp","Maddison GDP",23,"2020-2022","expansion",2020,2022,2020-01-01,2022-01-01,2,0.0688918713213339,0.140685466801392,51960806.5216192,59270936.84249,114.068546680139
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",1,"1952-1953","expansion",1952,1953,1952-01-01,1953-01-01,1,0.169404758185462,0.169404758185462,12400184.496,14500834.752,116.940475818546
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",2,"1953-1954","contraction",1953,1954,1953-01-01,1954-01-01,1,-0.037099210714459,-0.037099210714459,14500834.752,13962865.228,96.2900789285541
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",3,"1954-1955","expansion",1954,1955,1954-01-01,1955-01-01,1,0.16837438144755,0.16837438144755,13962865.228,16313854.024,116.837438144755
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",4,"1955-1956","contraction",1955,1956,1955-01-01,1956-01-01,1,-0.0426794058580942,-0.0426794058580942,16313854.024,15617588.427,95.7320594141906
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",5,"1956-1957","expansion",1956,1957,1956-01-01,1957-01-01,1,0.299972346044204,0.299972346044204,15617588.427,20302433.067,129.99723460442
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",6,"1957-1958","contraction",1957,1958,1957-01-01,1958-01-01,1,-0.0294332546758298,-0.0294332546758298,20302433.067,19704866.384,97.056674532417
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",7,"1958-1979","expansion",1958,1979,1958-01-01,1979-01-01,21,0.0714495519867443,3.13073768529036,19704866.384,81395634.156,413.073768529036
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",8,"1979-1980","contraction",1979,1980,1979-01-01,1980-01-01,1,-0.000319130482480334,-0.000319130482480334,81395634.156,81369658.328,99.968086951752
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",9,"1980-1982","expansion",1980,1982,1980-01-01,1982-01-01,2,0.0142651521241194,0.028706399104987,81369658.328,83705488.215,102.870639910499
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",10,"1982-1983","contraction",1982,1983,1982-01-01,1983-01-01,1,-0.0188206174361419,-0.0188206174361419,83705488.215,82130099.244,98.1179382563858
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",11,"1983-1986","expansion",1983,1986,1983-01-01,1986-01-01,3,0.0176453955460973,0.0535892399560389,82130099.244,86531388.84,105.358923995604
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",12,"1986-1988","contraction",1986,1988,1986-01-01,1988-01-01,2,-0.0156177099252037,-0.0309922477606219,86531388.84,83849586.598,96.9007752239378
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",13,"1988-1989","expansion",1988,1989,1988-01-01,1989-01-01,1,0.0171457482657915,0.0171457482657915,83849586.598,85287250.502,101.714574826579
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",14,"1989-1993","contraction",1989,1993,1989-01-01,1993-01-01,4,-0.191120993812282,-0.581354470739602,85287250.502,35705126.1255739,41.8645529260398
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",15,"1993-1998","expansion",1993,1998,1993-01-01,1998-01-01,5,0.0709071758376616,0.407318844534302,35705126.1255739,50248496.8429942,140.73188445343
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",16,"1998-1999","contraction",1998,1999,1998-01-01,1999-01-01,1,-0.162004662862604,-0.162004662862604,50248496.8429942,42108006.0525923,83.7995337137396
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",17,"1999-2008","expansion",1999,2008,1999-01-01,2008-01-01,9,0.0832620953989132,1.05265378670455,42108006.0525923,86433158.0744318,205.265378670455
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",18,"2008-2009","contraction",2008,2009,2008-01-01,2009-01-01,1,-0.0102974240356578,-0.0102974240356578,86433158.0744318,85543119.1949983,98.9702575964342
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",19,"2009-2011","expansion",2009,2011,2009-01-01,2011-01-01,2,0.0315905662047531,0.0641737637890887,85543119.1949983,91032743.12,106.417376378909
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",20,"2011-2012","contraction",2011,2012,2011-01-01,2012-01-01,1,-0.0068154498997145,-0.0068154498997145,91032743.12,90412314.020032,99.3184550100285
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",21,"2012-2013","expansion",2012,2013,2012-01-01,2013-01-01,1,0.0289263691846839,0.0289263691846839,90412314.020032,93027613.9942171,102.892636918468
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",22,"2013-2014","contraction",2013,2014,2013-01-01,2014-01-01,1,-0.015895067444996,-0.015895067444996,93027613.9942171,91548933.7955319,98.4104932555004
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",23,"2014-2019","expansion",2014,2019,2014-01-01,2019-01-01,5,0.0321453303805071,0.171060351099892,91548933.7955319,107209326.553416,117.106035109989
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",24,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.00903223659692287,-0.00903223659692287,107209326.553416,106240986.550589,99.0967763403077
"SRB","Serbia","Eastern Europe","maddison_gdp","Maddison GDP",25,"2020-2022","expansion",2020,2022,2020-01-01,2022-01-01,2,0.0490068177315144,0.099713458312644,106240986.550589,116834642.734095,109.971345831264
"STP","Sao Tome and Principe","Sub Saharan Africa","maddison_gdp","Maddison GDP",1,"1950-1952","contraction",1950,1952,1950-01-01,1952-01-01,2,-0.00234987458327501,-0.00469483568075113,76680,76320,99.5305164319249
"STP","Sao Tome and Principe","Sub Saharan Africa","maddison_gdp","Maddison GDP",2,"1952-1954","expansion",1952,1954,1952-01-01,1954-01-01,2,0.0208333333333334,0.0416666666666667,76320,79500,104.166666666667
"STP","Sao Tome and Principe","Sub Saharan Africa","maddison_gdp","Maddison GDP",3,"1954-1955","contraction",1954,1955,1954-01-01,1955-01-01,1,-0.101132075471698,-0.101132075471698,79500,71460,89.8867924528302
"STP","Sao Tome and Principe","Sub Saharan Africa","maddison_gdp","Maddison GDP",4,"1955-1956","expansion",1955,1956,1955-01-01,1956-01-01,1,0.0721522530086762,0.0721522530086762,71460,76616,107.215225300868
"STP","Sao Tome and Principe","Sub Saharan Africa","maddison_gdp","Maddison GDP",5,"1956-1957","contraction",1956,1957,1956-01-01,1957-01-01,1,-0.00875796178343946,-0.00875796178343946,76616,75945,99.1242038216561
"STP","Sao Tome and Principe","Sub Saharan Africa","maddison_gdp","Maddison GDP",6,"1957-1958","expansion",1957,1958,1957-01-01,1958-01-01,1,0.113542695371651,0.113542695371651,75945,84568,111.354269537165
"STP","Sao Tome and Principe","Sub Saharan Africa","maddison_gdp","Maddison GDP",7,"1958-1959","contraction",1958,1959,1958-01-01,1959-01-01,1,-0.0904006243496358,-0.0904006243496358,84568,76923,90.9599375650364
"STP","Sao Tome and Principe","Sub Saharan Africa","maddison_gdp","Maddison GDP",8,"1959-1979","expansion",1959,1979,1959-01-01,1979-01-01,20,0.0721822510935611,2.94082394082394,76923,303140,394.082394082394
"STP","Sao Tome and Principe","Sub Saharan Africa","maddison_gdp","Maddison GDP",9,"1979-1981","contraction",1979,1981,1979-01-01,1981-01-01,2,-0.060042478359678,-0.11866464339909,303140,267168,88.133535660091
"STP","Sao Tome and Principe","Sub Saharan Africa","maddison_gdp","Maddison GDP",10,"1981-1982","expansion",1981,1982,1981-01-01,1982-01-01,1,0.0333048868127919,0.0333048868127919,267168,276066,103.330488681279
"STP","Sao Tome and Principe","Sub Saharan Africa","maddison_gdp","Maddison GDP",11,"1982-1984","contraction",1982,1984,1982-01-01,1984-01-01,2,-0.0490873891722156,-0.0958901132337919,276066,249594,90.4109886766208
"STP","Sao Tome and Principe","Sub Saharan Africa","maddison_gdp","Maddison GDP",12,"1984-1985","expansion",1984,1985,1984-01-01,1985-01-01,1,0.0925262626505445,0.0925262626505445,249594,272688,109.252626265054
"STP","Sao Tome and Principe","Sub Saharan Africa","maddison_gdp","Maddison GDP",13,"1985-1987","contraction",1985,1987,1985-01-01,1987-01-01,2,-0.0411869225987369,-0.0810340022296544,272688,250591,91.8965997770346
"STP","Sao Tome and Principe","Sub Saharan Africa","maddison_gdp","Maddison GDP",14,"1987-1989","expansion",1987,1989,1987-01-01,1989-01-01,2,0.0219550139919799,0.0443631255711499,250591,261708,104.436312557115
"STP","Sao Tome and Principe","Sub Saharan Africa","maddison_gdp","Maddison GDP",15,"1989-1990","contraction",1989,1990,1989-01-01,1990-01-01,1,-0.0173322940070613,-0.0173322940070613,261708,257172,98.2667705992939
"STP","Sao Tome and Principe","Sub Saharan Africa","maddison_gdp","Maddison GDP",16,"1990-2022","expansion",1990,2022,1990-01-01,2022-01-01,32,0.037361331935066,2.20889681781927,257172,825238.412432217,320.889681781927
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",1,"1870-1913","expansion",1870,1913,1870-01-01,1913-01-01,43,0.0265614740721577,1.48776775486673,141515126.285918,352056768,248.776775486673
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",2,"1913-1921","contraction",1913,1921,1913-01-01,1921-01-01,8,-0.109233549206155,-0.636204783883036,352056768,128076568,36.3795216116964
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",3,"1921-1931","expansion",1921,1931,1921-01-01,1931-01-01,10,0.127017408464578,2.20159820334973,128076568,410049710,320.159820334973
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",4,"1931-1932","contraction",1931,1932,1931-01-01,1932-01-01,1,-0.0108631999764126,-0.0108631999764126,410049710,405595258,98.9136800023587
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",5,"1932-1939","expansion",1932,1939,1932-01-01,1939-01-01,7,0.0787295657457867,0.691399247078968,405595258,686023514,169.139924707897
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",6,"1939-1946","contraction",1939,1946,1939-01-01,1946-01-01,7,-0.0310275852980867,-0.227109436951457,686023514,530221100,77.2890563048543
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",7,"1946-1958","expansion",1946,1958,1946-01-01,1958-01-01,12,0.0741226166532477,1.3411554538286,530221100,1241330020,234.11554538286
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",8,"1958-1959","contraction",1958,1959,1958-01-01,1959-01-01,1,-0.0110132485154915,-0.0110132485154915,1241330020,1227658944,98.8986751484508
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",9,"1959-1962","expansion",1959,1962,1959-01-01,1962-01-01,3,0.059811430350559,0.189155164090915,1227658944,1459876973,118.915516409092
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",10,"1962-1963","contraction",1962,1963,1962-01-01,1963-01-01,1,-0.0228190824405859,-0.0228190824405859,1459876973,1426563920,97.7180917559414
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",11,"1963-1978","expansion",1963,1978,1963-01-01,1978-01-01,15,0.0448182041760572,0.916664116249344,1426563920,2734243875,191.666411624934
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",12,"1978-1979","contraction",1978,1979,1978-01-01,1979-01-01,1,-0.00489662210544406,-0.00489662210544406,2734243875,2720855316,99.5103377894556
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",13,"1979-1989","expansion",1979,1989,1979-01-01,1989-01-01,10,0.0179094796772406,0.193497211301183,2720855316,3247333232,119.349721130118
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",14,"1989-1996","contraction",1989,1996,1989-01-01,1996-01-01,7,-0.0677256723393507,-0.392820831984086,3247333232,1971713090.07619,60.7179168015914
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",15,"1996-1997","expansion",1996,1997,1996-01-01,1997-01-01,1,0.0348981020100632,0.0348981020100632,1971713090.07619,2040522134.62824,103.489810201006
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",16,"1997-1998","contraction",1997,1998,1997-01-01,1998-01-01,1,-0.0091718434999033,-0.0091718434999033,2040522134.62824,2021806784.95135,99.0828156500097
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",17,"1998-2008","expansion",1998,2008,1998-01-01,2008-01-01,10,0.0869109241713557,1.29864764851197,2021806784.95135,4647421411.97396,229.864764851197
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",18,"2008-2009","contraction",2008,2009,2008-01-01,2009-01-01,1,-0.0480958327424788,-0.0480958327424788,4647421411.97396,4423899809.05985,95.1904167257521
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",19,"2009-2014","expansion",2009,2014,2009-01-01,2014-01-01,5,0.0390443866611967,0.209628542669085,4423899809.05985,5351275478.94711,120.962854266908
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",20,"2014-2015","contraction",2014,2015,2014-01-01,2015-01-01,1,-0.0180390194248932,-0.0180390194248932,5351275478.94711,5254743716.63443,98.1960980575107
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",21,"2015-2019","expansion",2015,2019,2015-01-01,2019-01-01,4,0.0219727385042465,0.0906423656173381,5254743716.63443,5731046117.82302,109.064236561734
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",22,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.0256678445776265,-0.0256678445776265,5731046117.82302,5583942516.80352,97.4332155422373
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",23,"2020-2021","expansion",2020,2021,2020-01-01,2021-01-01,1,0.0537144874252677,0.0537144874252677,5583942516.80352,5883881126.90579,105.371448742527
"SUN","Former USSR","Eastern Europe","maddison_gdp","Maddison GDP",24,"2021-2022","contraction",2021,2022,2021-01-01,2022-01-01,1,-0.0316574514071102,-0.0316574514071102,5883881126.90579,5697612446.04555,96.834254859289
"SVK","Slovakia","Eastern Europe","maddison_gdp","Maddison GDP",1,"1985-1989","expansion",1985,1989,1985-01-01,1989-01-01,4,0.0238839484419069,0.0987384163899541,60783827.08,66785525.908,109.873841638995
"SVK","Slovakia","Eastern Europe","maddison_gdp","Maddison GDP",2,"1989-1992","contraction",1989,1992,1989-01-01,1992-01-01,3,-0.0792839903693196,-0.223411842044947,66785525.908,51864848.5429532,77.6588157955053
"SVK","Slovakia","Eastern Europe","maddison_gdp","Maddison GDP",3,"1992-1998","expansion",1992,1998,1992-01-01,1998-01-01,6,0.0611320576674064,0.427083388069583,51864848.5429532,74015463.7803934,142.708338806958
"SVK","Slovakia","Eastern Europe","maddison_gdp","Maddison GDP",4,"1998-1999","contraction",1998,1999,1998-01-01,1999-01-01,1,-0.00431789578883079,-0.00431789578883079,74015463.7803934,73695872.7210277,99.5682104211169
"SVK","Slovakia","Eastern Europe","maddison_gdp","Maddison GDP",5,"1999-2008","expansion",1999,2008,1999-01-01,2008-01-01,9,0.0553844738670903,0.619903720409749,73695872.7210277,119380218.399636,161.990372040975
"SVK","Slovakia","Eastern Europe","maddison_gdp","Maddison GDP",6,"2008-2009","contraction",2008,2009,2008-01-01,2009-01-01,1,-0.0554529467287131,-0.0554529467287131,119380218.399636,112760233.508259,94.4547053271287
"SVK","Slovakia","Eastern Europe","maddison_gdp","Maddison GDP",7,"2009-2019","expansion",2009,2019,2009-01-01,2019-01-01,10,0.028068099381623,0.317655802246021,112760233.508259,148579175.944774,131.765580224602
"SVK","Slovakia","Eastern Europe","maddison_gdp","Maddison GDP",8,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.0337468863518545,-0.0337468863518545,148579175.944774,143565091.379913,96.6253113648146
"SVK","Slovakia","Eastern Europe","maddison_gdp","Maddison GDP",9,"2020-2022","expansion",2020,2022,2020-01-01,2022-01-01,2,0.0234149276848893,0.047332846535872,143565091.379913,150360435.818107,104.733284653587
"SVN","Slovenia","Eastern Europe","maddison_gdp","Maddison GDP",1,"1952-1955","expansion",1952,1955,1952-01-01,1955-01-01,3,0.0906446646116965,0.295364496168877,5859763.812,7590529.998,129.536449616888
"SVN","Slovenia","Eastern Europe","maddison_gdp","Maddison GDP",2,"1955-1956","contraction",1955,1956,1955-01-01,1956-01-01,1,-0.0178890916755191,-0.0178890916755191,7590529.998,7454742.311,98.2110908324481
"SVN","Slovenia","Eastern Europe","maddison_gdp","Maddison GDP",3,"1956-1980","expansion",1956,1980,1956-01-01,1980-01-01,24,0.0716247911136032,4.20068721125242,7454742.311,38769783,520.068721125242
"SVN","Slovenia","Eastern Europe","maddison_gdp","Maddison GDP",4,"1980-1982","contraction",1980,1982,1980-01-01,1982-01-01,2,-0.00710515190211447,-0.0141598208068382,38769783,38220809.82,98.5840179193162
"SVN","Slovenia","Eastern Europe","maddison_gdp","Maddison GDP",5,"1982-1986","expansion",1982,1986,1982-01-01,1986-01-01,4,0.0165749104431288,0.0677541614161434,38220809.82,40810428.738,106.775416141614
"SVN","Slovenia","Eastern Europe","maddison_gdp","Maddison GDP",6,"1986-1992","contraction",1986,1992,1986-01-01,1992-01-01,6,-0.0446391093553822,-0.242517029629036,40810428.738,30913204.7825728,75.7482970370964
"SVN","Slovenia","Eastern Europe","maddison_gdp","Maddison GDP",7,"1992-2008","expansion",1992,2008,1992-01-01,2008-01-01,16,0.0401892020560321,0.875636069925679,30913204.7825728,57981921.9271926,187.563606992568
"SVN","Slovenia","Eastern Europe","maddison_gdp","Maddison GDP",8,"2008-2009","contraction",2008,2009,2008-01-01,2009-01-01,1,-0.0813319699734603,-0.0813319699734603,57981921.9271926,53266137.9940066,91.866803002654
"SVN","Slovenia","Eastern Europe","maddison_gdp","Maddison GDP",9,"2009-2011","expansion",2009,2011,2009-01-01,2011-01-01,2,0.00464190955499999,0.0092988105510694,53266137.9940066,53761449.72,100.929881055107
"SVN","Slovenia","Eastern Europe","maddison_gdp","Maddison GDP",10,"2011-2013","contraction",2011,2013,2011-01-01,2013-01-01,2,-0.0183440867857164,-0.0364164796089786,53761449.72,51803646.9825225,96.3583520391021
"SVN","Slovenia","Eastern Europe","maddison_gdp","Maddison GDP",11,"2013-2019","expansion",2013,2019,2013-01-01,2019-01-01,6,0.0348182822147814,0.227678281194765,51803646.9825225,63598212.2871236,122.767828119477
"SVN","Slovenia","Eastern Europe","maddison_gdp","Maddison GDP",12,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.0432128625709484,-0.0432128625709484,63598212.2871236,60849951.4798021,95.6787137429052
"SVN","Slovenia","Eastern Europe","maddison_gdp","Maddison GDP",13,"2020-2022","expansion",2020,2022,2020-01-01,2022-01-01,2,0.0679282016902748,0.140269519529583,60849951.4798021,69385344.9372724,114.026951952958
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",1,"1500-1600","contraction",1500,1600,1500-01-01,1600-01-01,100,-0.000123897281277374,-0.0123140495867768,968000,956080,98.7685950413223
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",2,"1600-1826","expansion",1600,1826,1600-01-01,1826-01-01,226,0.0219129441285272,3.4674253200569,956080,4271216,446.74253200569
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",3,"1826-1827","contraction",1826,1827,1826-01-01,1827-01-01,1,-0.038744938209634,-0.038744938209634,4271216,4105728,96.1255061790366
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",4,"1827-1829","expansion",1827,1829,1827-01-01,1829-01-01,2,0.0233470322259942,0.0472271908903854,4105728,4299630,104.722719089039
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",5,"1829-1830","contraction",1829,1830,1829-01-01,1830-01-01,1,-0.0180624844463361,-0.0180624844463361,4299630,4221968,98.1937515553664
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",6,"1830-1831","expansion",1830,1831,1830-01-01,1831-01-01,1,0.0264916740250045,0.0264916740250045,4221968,4333815,102.6491674025
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",7,"1831-1832","contraction",1831,1832,1831-01-01,1832-01-01,1,-0.0210048190797254,-0.0210048190797254,4333815,4242784,97.8995180920275
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",8,"1832-1837","expansion",1832,1837,1832-01-01,1837-01-01,5,0.0237502483015808,0.123713109128346,4242784,4767672,112.371310912835
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",9,"1837-1838","contraction",1837,1838,1837-01-01,1838-01-01,1,-0.0112769922091956,-0.0112769922091956,4767672,4713907,98.8723007790804
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",10,"1838-1840","expansion",1838,1840,1838-01-01,1840-01-01,2,0.0192263462725496,0.0388121785177349,4713907,4896864,103.881217851773
