"country_code","country","maddison_country","region","series_id","series_label","episode_id","episode_label","phase","start_year","end_year","start_date","end_date","duration_years","average_growth","cumulative_growth","start_index_value","end_index_value","episode_index_end_100"
"MLT","Malta","Malta","Western Europe","wdi_real_gdp_growth","WDI real GDP growth",8,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.0345728276294712,-0.0345728276294712,1568.82755054966,1514.58874606414,96.5427172370529
"MLT","Malta","Malta","Western Europe","wdi_real_gdp_growth","WDI real GDP growth",9,"2020-2024","expansion",2020,2024,2020-01-01,2024-01-01,4,0.0832905643420393,0.373158294064895,1514.58874606414,2079.77009875532,137.31582940649
"MMR","Myanmar","Myanmar","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",1,"1961-1963","expansion",1961,1963,1961-01-01,1963-01-01,2,0.0871808372778484,0.179817361228731,100.471561080379,118.538092072384,117.981736122873
"MMR","Myanmar","Myanmar","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",2,"1963-1964","contraction",1963,1964,1963-01-01,1964-01-01,1,-0.058940188396242,-0.058940188396242,118.538092072384,111.551434593507,94.1059811603758
"MMR","Myanmar","Myanmar","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",3,"1964-1965","expansion",1964,1965,1964-01-01,1965-01-01,1,0.106926495101691,0.106926495101691,111.551434593507,123.479238518156,110.692649510169
"MMR","Myanmar","Myanmar","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",4,"1965-1967","contraction",1965,1967,1965-01-01,1967-01-01,2,-0.0538851879341254,-0.104895571381892,123.479238518156,110.526813239993,89.5104428618108
"MMR","Myanmar","Myanmar","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",5,"1967-1972","expansion",1967,1972,1967-01-01,1972-01-01,5,0.053792431437633,0.296119691987452,110.526813239993,143.255979132974,129.611969198745
"MMR","Myanmar","Myanmar","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",6,"1972-1973","contraction",1972,1973,1972-01-01,1973-01-01,1,-0.00968124718340604,-0.00968124718340591,143.255979132974,141.869082588487,99.0318752816594
"MMR","Myanmar","Myanmar","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",7,"1973-1985","expansion",1973,1985,1973-01-01,1985-01-01,12,0.0544332102207352,0.887394693295512,141.869082588487,267.762953620214,188.739469329551
"MMR","Myanmar","Myanmar","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",8,"1985-1988","contraction",1985,1988,1985-01-01,1988-01-01,3,-0.0547180667328578,-0.158031028753016,267.762953620214,225.448098597665,84.1968971246984
"MMR","Myanmar","Myanmar","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",9,"1988-1990","expansion",1988,1990,1988-01-01,1990-01-01,2,0.0325611534798314,0.0661632475861265,225.448098597665,240.364476963004,106.616324758613
"MMR","Myanmar","Myanmar","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",10,"1990-1991","contraction",1990,1991,1990-01-01,1991-01-01,1,-0.00650616908622624,-0.00650616908622625,240.364476963004,238.80062503356,99.3493830913774
"MMR","Myanmar","Myanmar","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",11,"1991-2019","expansion",1991,2019,1991-01-01,2019-01-01,28,0.0907113568239672,10.2642266404665,238.80062503356,2689.90436226308,1126.42266404665
"MMR","Myanmar","Myanmar","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",12,"2019-2021","contraction",2019,2021,2019-01-01,2021-01-01,2,-0.105323598313821,-0.199774365620862,2689.90436226308,2152.53042471118,80.0225634379138
"MMR","Myanmar","Myanmar","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",13,"2021-2023","expansion",2021,2023,2021-01-01,2023-01-01,2,0.0249797003056731,0.0503463728071174,2152.53042471118,2260.90252395235,105.034637280712
"MMR","Myanmar","Myanmar","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",14,"2023-2024","contraction",2023,2024,2023-01-01,2024-01-01,1,-0.0097204641363362,-0.00972046413633609,2260.90252395235,2238.92550205252,99.0279535863664
"MNE","Montenegro","Montenegro","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",1,"1998-1999","contraction",1998,1999,1998-01-01,1999-01-01,1,-0.0939999812435001,-0.0939999812435001,104.900005846332,95.0394072643333,90.60000187565
"MNE","Montenegro","Montenegro","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",2,"1999-2008","expansion",1999,2008,1999-01-01,2008-01-01,9,0.0442173982887906,0.472500471342167,95.0394072643333,139.945571992811,147.250047134217
"MNE","Montenegro","Montenegro","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",3,"2008-2009","contraction",2008,2009,2008-01-01,2009-01-01,1,-0.0599444862538753,-0.0599444862538752,139.945571992811,131.556606576197,94.0055513746125
"MNE","Montenegro","Montenegro","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",4,"2009-2011","expansion",2009,2011,2009-01-01,2011-01-01,2,0.0309269297522514,0.062800279555004,131.556606576197,139.81839824649,106.2800279555
"MNE","Montenegro","Montenegro","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",5,"2011-2012","contraction",2011,2012,2011-01-01,2012-01-01,1,-0.0248732882965353,-0.0248732882965351,139.81839824649,136.340654917745,97.5126711703465
"MNE","Montenegro","Montenegro","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",6,"2012-2019","expansion",2012,2019,2012-01-01,2019-01-01,7,0.0343747503011727,0.2666357916719,136.340654917745,172.693953378804,126.66357916719
"MNE","Montenegro","Montenegro","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",7,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.149926187023533,-0.149926187023533,172.693953378804,146.8026074267,85.0073812976467
"MNE","Montenegro","Montenegro","Eastern Europe","wdi_real_gdp_growth","WDI real GDP growth",8,"2020-2024","expansion",2020,2024,2020-01-01,2024-01-01,4,0.0760706733407067,0.33789275024318,146.8026074267,196.406144192978,133.789275024318
"MNG","Mongolia","Mongolia","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",1,"1982-1989","expansion",1982,1989,1982-01-01,1989-01-01,7,0.0565716295815034,0.468532509440275,108.342136115058,159.103949027166,146.853250944028
"MNG","Mongolia","Mongolia","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",2,"1989-1993","contraction",1989,1993,1989-01-01,1993-01-01,4,-0.0607581554090623,-0.22325655622533,159.103949027166,123.58294928551,77.674344377467
"MNG","Mongolia","Mongolia","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",3,"1993-2008","expansion",1993,2008,1993-01-01,2008-01-01,15,0.0549819992353492,1.21827778442099,123.58294928551,274.141310933273,221.827778442099
"MNG","Mongolia","Mongolia","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",4,"2008-2009","contraction",2008,2009,2008-01-01,2009-01-01,1,-0.0126859893608282,-0.0126859893608282,274.141310933273,270.66355717941,98.7314010639172
"MNG","Mongolia","Mongolia","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",5,"2009-2019","expansion",2009,2019,2009-01-01,2019-01-01,10,0.078363522306882,1.10794005042689,270.66355717941,570.542552369488,210.794005042689
"MNG","Mongolia","Mongolia","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",6,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.0455775197583431,-0.0455775197583431,570.542552369488,544.538637915892,95.4422480241657
"MNG","Mongolia","Mongolia","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",7,"2020-2024","expansion",2020,2024,2020-01-01,2024-01-01,4,0.0480340934168711,0.205488064531904,544.538637915892,656.434828684068,120.54880645319
"MOZ","Mozambique","Mozambique","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",1,"1981-1984","contraction",1981,1984,1981-01-01,1984-01-01,3,-0.0970000045289282,-0.266181157389443,105.000002954225,77.0509806419748,73.3818842610557
"MOZ","Mozambique","Mozambique","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",2,"1984-1985","expansion",1984,1985,1984-01-01,1985-01-01,1,0.0099999672066555,0.00999996720665575,77.0509806419748,77.8214879216352,100.999996720666
"MOZ","Mozambique","Mozambique","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",3,"1985-1986","contraction",1985,1986,1985-01-01,1986-01-01,1,-0.0229999602682032,-0.0229999602682032,77.8214879216352,76.0315967914251,97.7000039731797
"MOZ","Mozambique","Mozambique","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",4,"1986-1991","expansion",1986,1991,1986-01-01,1991-01-01,5,0.0706508884903418,0.40069144430811,76.0315967914251,106.496807122833,140.069144430811
"MOZ","Mozambique","Mozambique","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",5,"1991-1992","contraction",1991,1992,1991-01-01,1992-01-01,1,-0.0757664724880097,-0.0757664724880098,106.496807122833,98.4279197159001,92.423352751199
"MOZ","Mozambique","Mozambique","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",6,"1992-2019","expansion",1992,2019,1992-01-01,2019-01-01,27,0.0726673273242277,5.57031571459103,98.4279197159001,646.702507663883,657.031571459103
"MOZ","Mozambique","Mozambique","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",7,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.0121952250011192,-0.0121952250011191,646.702507663883,638.815825074134,98.7804774998881
"MOZ","Mozambique","Mozambique","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",8,"2020-2024","expansion",2020,2024,2020-01-01,2024-01-01,4,0.0359298162086607,0.151238490491665,638.815825074134,735.429366160534,115.123849049166
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",1,"1962-1963","contraction",1962,1963,1962-01-01,1963-01-01,1,-0.019837675752011,-0.0198376757520109,100.72660837864,98.7284265820251,98.0162324247989
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",2,"1963-1971","expansion",1963,1971,1963-01-01,1971-01-01,8,0.091126380024559,0.958888911191226,98.7284265820251,193.398020050886,195.888891119123
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",3,"1971-1973","contraction",1971,1973,1971-01-01,1973-01-01,2,-0.0265883240053901,-0.052840627567915,193.398020050886,183.178747301005,94.7159372432085
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",4,"1973-1974","expansion",1973,1974,1973-01-01,1974-01-01,1,0.121626110590569,0.121626110590569,183.178747301005,205.458065878079,112.162611059057
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",5,"1974-1975","contraction",1974,1975,1974-01-01,1975-01-01,1,-0.0513437444709415,-0.0513437444709414,205.458065878079,194.909079444141,94.8656255529059
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",6,"1975-1976","expansion",1975,1976,1975-01-01,1976-01-01,1,0.0854610493021579,0.0854610493021577,194.909079444141,211.566213891955,108.546104930216
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",7,"1976-1978","contraction",1976,1978,1976-01-01,1978-01-01,2,-0.0119165375768334,-0.0237382599318569,211.566213891955,206.544000113789,97.6261740068143
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",8,"1978-1981","expansion",1978,1981,1978-01-01,1981-01-01,3,0.0387051282545703,0.120601790600089,206.544000113789,231.453576365217,112.060179060009
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",9,"1981-1982","contraction",1981,1982,1981-01-01,1982-01-01,1,-0.0233992412241979,-0.023399241224198,231.453576365217,226.037738299644,97.6600758775802
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",10,"1982-1983","expansion",1982,1983,1982-01-01,1983-01-01,1,0.0373534202712098,0.0373534202712096,226.037738299644,234.481020935504,103.735342027121
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",11,"1983-1984","contraction",1983,1984,1983-01-01,1984-01-01,1,-0.032268644524965,-0.0322686445249649,234.481020935504,226.914636223085,96.7731355475035
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",12,"1984-1989","expansion",1984,1989,1984-01-01,1989-01-01,5,0.0342134148145736,0.18249188171758,226.914636223085,268.324715176696,118.249188171758
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",13,"1989-1990","contraction",1989,1990,1989-01-01,1990-01-01,1,-0.0177130453327383,-0.0177130453327385,268.324715176696,263.571867332877,98.2286954667262
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",14,"1990-1993","expansion",1990,1993,1990-01-01,1993-01-01,3,0.0317861680675362,0.0978643485186608,263.571867332877,289.366156417256,109.786434851866
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",15,"1993-1994","contraction",1993,1994,1993-01-01,1994-01-01,1,-0.0306073216744799,-0.0306073216744799,289.366156417256,280.509433386086,96.939267832552
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",16,"1994-1996","expansion",1994,1996,1994-01-01,1996-01-01,2,0.0781931351305537,0.162100241865899,280.509433386086,325.980080383636,116.21002418659
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",17,"1996-1997","contraction",1996,1997,1996-01-01,1997-01-01,1,-0.0404469654678225,-0.0404469654678227,325.980080383636,312.795175329161,95.9553034532177
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",18,"1997-1999","expansion",1997,1999,1997-01-01,1999-01-01,2,0.0322549155538907,0.0655301683418392,312.795175329161,333.292695824997,106.553016834184
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",19,"1999-2001","contraction",1999,2001,1999-01-01,2001-01-01,2,-0.0235875984106296,-0.0468619530717923,333.292695824997,317.673949154074,95.3138046928208
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",20,"2001-2006","expansion",2001,2006,2001-01-01,2006-01-01,5,0.0798839948491511,0.458596989453763,317.673949154074,463.358265864021,145.859698945376
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",21,"2006-2008","contraction",2006,2008,2006-01-01,2008-01-01,2,-0.0115025098665745,-0.0229398162376849,463.358265864021,452.728912392888,97.7060183762315
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",22,"2008-2019","expansion",2008,2019,2008-01-01,2019-01-01,11,0.0369159191221033,0.487719450997611,452.728912392888,673.533608995892,148.771945099761
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",23,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.00360657384151068,-0.00360657384151064,673.533608995892,671.10446030031,99.6393426158489
"MRT","Mauritania","Mauritania","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",24,"2020-2024","expansion",2020,2024,2020-01-01,2024-01-01,4,0.0516395316104052,0.221638817011307,671.10446030031,819.847258972282,122.163881701131
"MUS","Mauritius","Mauritius","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",1,"1961-1963","expansion",1961,1963,1961-01-01,1963-01-01,2,0.0735050625853085,0.148130700463372,122.849094995666,141.046817488665,114.813070046337
"MUS","Mauritius","Mauritius","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",2,"1963-1964","contraction",1963,1964,1963-01-01,1964-01-01,1,-0.06889492993565,-0.0688949299356501,141.046817488665,131.329406880137,93.110507006435
"MUS","Mauritius","Mauritius","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",3,"1964-1965","expansion",1964,1965,1964-01-01,1965-01-01,1,0.031969798965965,0.0319697989659651,131.329406880137,135.527981616415,103.196979896597
"MUS","Mauritius","Mauritius","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",4,"1965-1966","contraction",1965,1966,1965-01-01,1966-01-01,1,-0.0356820454752456,-0.0356820454752457,135.527981616415,130.692066013209,96.4317954524754
"MUS","Mauritius","Mauritius","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",5,"1966-1967","expansion",1966,1967,1966-01-01,1967-01-01,1,0.0438412936446954,0.0438412936446955,130.692066013209,136.421775256326,104.38412936447
"MUS","Mauritius","Mauritius","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",6,"1967-1968","contraction",1967,1968,1967-01-01,1968-01-01,1,-0.0688965573613312,-0.0688965573613309,136.421775256326,127.022784592044,93.1103442638669
"MUS","Mauritius","Mauritius","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",7,"1968-1969","expansion",1968,1969,1968-01-01,1969-01-01,1,0.0493297089035192,0.0493297089035192,127.022784592044,133.288781580084,104.932970890352
"MUS","Mauritius","Mauritius","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",8,"1969-1970","contraction",1969,1970,1969-01-01,1970-01-01,1,-0.00402343022292044,-0.00402343022292029,133.288781580084,132.752503467899,99.597656977708
"MUS","Mauritius","Mauritius","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",9,"1970-1979","expansion",1970,1979,1970-01-01,1979-01-01,9,0.0799632481037447,0.968622652966212,132.752503467899,261.339585564881,196.862265296621
"MUS","Mauritius","Mauritius","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",10,"1979-1980","contraction",1979,1980,1979-01-01,1980-01-01,1,-0.100612584967252,-0.100612584967252,261.339585564881,235.045534306928,89.9387415032748
"MUS","Mauritius","Mauritius","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",11,"1980-2019","expansion",1980,2019,1980-01-01,2019-01-01,39,0.0479294363132977,5.16900091990347,235.045534306928,1449.99611735864,616.900091990347
"MUS","Mauritius","Mauritius","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",12,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.145465381490166,-0.145465381490166,1449.99611735864,1239.07187898781,85.4534618509834
"MUS","Mauritius","Mauritius","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",13,"2020-2024","expansion",2020,2024,2020-01-01,2024-01-01,4,0.0550747686793538,0.238339924563144,1239.07187898781,1534.39217715407,123.833992456314
"MWI","Malawi","Malawi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",1,"1961-1962","expansion",1961,1962,1961-01-01,1962-01-01,1,0.00668364743563373,0.00668364743563377,107.639597855821,108.359022978002,100.668364743563
"MWI","Malawi","Malawi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",2,"1962-1963","contraction",1962,1963,1962-01-01,1963-01-01,1,-0.0139107851792824,-0.0139107851792822,108.359022978002,106.851663887118,98.6089214820718
"MWI","Malawi","Malawi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",3,"1963-1967","expansion",1963,1967,1963-01-01,1967-01-01,4,0.0920204573852546,0.417120769087973,106.851663887118,151.421712106043,141.712076908797
"MWI","Malawi","Malawi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",4,"1967-1968","contraction",1967,1968,1967-01-01,1968-01-01,1,-0.0192307916774375,-0.0192307916774375,151.421712106043,148.509752705091,98.0769208322562
"MWI","Malawi","Malawi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",5,"1968-1980","expansion",1968,1980,1968-01-01,1980-01-01,12,0.0573656252501295,0.936101598837446,148.509752705091,287.52996965528,193.610159883745
"MWI","Malawi","Malawi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",6,"1980-1981","contraction",1980,1981,1980-01-01,1981-01-01,1,-0.0529011927676262,-0.0529011927676263,287.52996965528,272.319291304076,94.7098807232374
"MWI","Malawi","Malawi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",7,"1981-1985","expansion",1981,1985,1981-01-01,1985-01-01,4,0.0403836223495557,0.17134223633284,272.319291304076,318.979087672691,117.134223633284
"MWI","Malawi","Malawi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",8,"1985-1986","contraction",1985,1986,1985-01-01,1986-01-01,1,-0.00214802401248818,-0.00214802401248815,318.979087672691,318.293912932888,99.7851975987512
"MWI","Malawi","Malawi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",9,"1986-1991","expansion",1986,1991,1986-01-01,1991-01-01,5,0.0411394931975279,0.221181849777996,318.293912932888,388.694749368461,122.1181849778
"MWI","Malawi","Malawi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",10,"1991-1992","contraction",1991,1992,1991-01-01,1992-01-01,1,-0.0733297833747964,-0.0733297833747963,388.694749368461,360.191847598351,92.6670216625204
"MWI","Malawi","Malawi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",11,"1992-1993","expansion",1992,1993,1992-01-01,1993-01-01,1,0.0969184059512781,0.096918405951278,360.191847598351,395.101067304228,109.691840595128
"MWI","Malawi","Malawi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",12,"1993-1994","contraction",1993,1994,1993-01-01,1994-01-01,1,-0.102401817116217,-0.102401817116217,395.101067304228,354.642000067719,89.7598182883783
"MWI","Malawi","Malawi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",13,"1994-2000","expansion",1994,2000,1994-01-01,2000-01-01,6,0.0605858790705048,0.413883260484785,354.642000067719,501.422387360591,141.388326048478
"MWI","Malawi","Malawi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",14,"2000-2001","contraction",2000,2001,2000-01-01,2001-01-01,1,-0.0497496361892476,-0.0497496361892473,501.422387360591,476.476806012258,95.0250363810753
"MWI","Malawi","Malawi","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",15,"2001-2024","expansion",2001,2024,2001-01-01,2024-01-01,23,0.043638106601199,1.65548686068423,476.476806012258,1265.27789778634,265.548686068423
"MYS","Malaysia","Malaysia","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",1,"1961-1984","expansion",1961,1984,1961-01-01,1984-01-01,23,0.0727109329943918,3.99706536274245,107.597994000283,537.674208919383,499.706536274245
"MYS","Malaysia","Malaysia","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",2,"1984-1985","contraction",1984,1985,1984-01-01,1985-01-01,1,-0.0102525025342071,-0.010252502534207,537.674208919383,532.161702729859,98.9747497465793
"MYS","Malaysia","Malaysia","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",3,"1985-1997","expansion",1985,1997,1985-01-01,1997-01-01,12,0.0826087274789396,1.58363922286254,532.161702729859,1374.91384807818,258.363922286254
"MYS","Malaysia","Malaysia","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",4,"1997-1998","contraction",1997,1998,1997-01-01,1998-01-01,1,-0.0735941518817556,-0.0735941518817556,1374.91384807818,1273.72822951838,92.6405848118244
"MYS","Malaysia","Malaysia","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",5,"1998-2008","expansion",1998,2008,1998-01-01,2008-01-01,10,0.055524622861089,0.713582886886809,1273.72822951838,2182.63889664733,171.358288688681
"MYS","Malaysia","Malaysia","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",6,"2008-2009","contraction",2008,2009,2008-01-01,2009-01-01,1,-0.0151352871598714,-0.0151352871598714,2182.63889664733,2149.60403018027,98.4864712840129
"MYS","Malaysia","Malaysia","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",7,"2009-2019","expansion",2009,2019,2009-01-01,2019-01-01,10,0.053502969507744,0.683501579859631,2149.60403018027,3618.86178088112,168.350157985963
"MYS","Malaysia","Malaysia","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",8,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.0545684658426701,-0.0545684658426699,3618.86178088112,3421.38604540176,94.543153415733
"MYS","Malaysia","Malaysia","South and South East Asia","wdi_real_gdp_growth","WDI real GDP growth",9,"2020-2024","expansion",2020,2024,2020-01-01,2024-01-01,4,0.0524740244719557,0.225854427468329,3421.38604540176,4194.12123183411,122.585442746833
"NAM","Namibia","Namibia","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",1,"1981-1984","contraction",1981,1984,1981-01-01,1984-01-01,3,-0.00819477548021074,-0.024459282101863,100.971449500151,98.5017603325925,97.5540717898137
"NAM","Namibia","Namibia","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",2,"1984-1992","expansion",1984,1992,1984-01-01,1992-01-01,8,0.0360743111747044,0.324222508950773,98.5017603325925,130.438248203693,132.422250895077
"NAM","Namibia","Namibia","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",3,"1992-1993","contraction",1992,1993,1992-01-01,1993-01-01,1,-0.0157953915916903,-0.0157953915916903,130.438248203693,128.377924994782,98.420460840831
"NAM","Namibia","Namibia","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",4,"1993-2016","expansion",1993,2016,1993-01-01,2016-01-01,23,0.0416474176410489,1.53972726502012,128.377924994782,326.044916335955,253.972726502012
"NAM","Namibia","Namibia","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",5,"2016-2017","contraction",2016,2017,2016-01-01,2017-01-01,1,-0.0102724808856709,-0.0102724808856709,326.044916335955,322.695626165024,98.9727519114329
"NAM","Namibia","Namibia","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",6,"2017-2018","expansion",2017,2018,2017-01-01,2018-01-01,1,0.0105993949860752,0.0105993949860752,322.695626165024,326.116004567026,101.059939498608
"NAM","Namibia","Namibia","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",7,"2018-2020","contraction",2018,2020,2018-01-01,2020-01-01,2,-0.0447027708892627,-0.0887257108758113,326.116004567026,297.181130233837,91.1274289124189
"NAM","Namibia","Namibia","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",8,"2020-2024","expansion",2020,2024,2020-01-01,2024-01-01,4,0.0428922625001482,0.182814933323513,297.181130233837,351.510278742543,118.281493332351
"NER","Niger","Niger","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",1,"1961-1965","expansion",1961,1965,1961-01-01,1965-01-01,4,0.0668943613190093,0.29195614514992,104.546393036602,135.069354936896,129.195614514992
"NER","Niger","Niger","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",2,"1965-1966","contraction",1965,1966,1965-01-01,1966-01-01,1,-0.00382497199220253,-0.00382497199220244,135.069354936896,134.552718437258,99.6175028007798
"NER","Niger","Niger","Sub Saharan Africa","wdi_real_gdp_growth","WDI real GDP growth",3,"1966-1968","expansion",1966,1968,1966-01-01,1968-01-01,2,0.0025318166744492,0.00506834529688827,134.552718437258,135.234678074933,100.506834529689
