"source_label","disaster_key","disaster_label","country_code","country","start_year","end_year","cumulative_growth","duration_years","is_venezuela","horizon_years_after_end","endpoint_year","horizon_index_start_100","horizon_years","horizon_label","fall_magnitude","horizon_ratio_to_start","total_years_from_start","horizon_cagr","post_disaster_ratio_to_end","post_disaster_cagr","highlight","reference_label","is_source_reference"
"WDI (PIB per cápita)","wdi_GTM_4","Guatemala (1980-1986)","GTM","Guatemala",1980,1986,-0.191018583948737,6,FALSE,5,1991,84.1454771615446,5,"5 años después",0.191018583948737,0.841454771615446,11,-0.0155705077410411,1.04014104022647,0.00790232374983679,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_PAN_6","Panama (1986-1989)","PAN","Panama",1986,1989,-0.190980572223957,3,FALSE,5,1994,101.122328690895,5,"5 años después",0.190980572223957,1.01122328690895,8,0.0013960702412239,1.24993696342837,0.0456290062133242,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_PHL_2","Philippines (1982-1985)","PHL","Philippines",1982,1985,-0.18990900525366,3,FALSE,5,1990,89.7761130483047,5,"5 años después",0.18990900525366,0.897761130483047,8,-0.0133909388135884,1.10822257784036,0.0207641261734073,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_SDN_8","Sudan (1977-1980)","SDN","Sudan",1977,1980,-0.189862533018711,3,FALSE,5,1985,72.4764826958744,5,"5 años después",0.189862533018711,0.724764826958744,8,-0.039439688211799,0.894619563343172,-0.0220251685508135,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_VEN_80","Venezuela (2001-2003)","VEN","Venezuela",2001,2003,-0.188975855520166,2,TRUE,5,2008,120.02958997818,5,"5 años después",0.188975855520166,1.2002958997818,7,0.0264242481526602,1.47997554444156,0.0815607239408322,"Venezuela","",FALSE
"WDI (PIB per cápita)","wdi_EST_5","Estonia (2007-2009)","EST","Estonia",2007,2009,-0.186315237628808,2,FALSE,5,2014,99.2602407002692,5,"5 años después",0.186315237628808,0.992602407002692,7,-0.00106016489689398,1.21988570132505,0.0405520955306526,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_DMA_1","Dominica (1978-1979)","DMA","Dominica",1978,1979,-0.1862224909723,1,FALSE,5,1984,115.212640354011,5,"5 años después",0.1862224909723,1.15212640354011,6,0.0238822675635415,1.41577567671619,0.0720101302507175,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_MLI_9","Mali (1981-1984)","MLI","Mali",1981,1984,-0.184971009563738,3,FALSE,5,1989,95.1106787310988,5,"5 años después",0.184971009563738,0.951106787310988,8,-0.00624652548812243,1.16696068295913,0.0313622821582593,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_CYP_8","Cyprus (2008-2014)","CYP","Cyprus",2008,2014,-0.184910452910263,6,FALSE,5,2019,102.615488332524,5,"5 años después",0.184910452910263,1.02615488332524,11,0.00234991070067392,1.25894742116263,0.0471322093443589,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_CHL_8","Chile (1981-1983)","CHL","Chile",1981,1983,-0.183000658944998,2,FALSE,5,1988,98.2970779286808,5,"5 años después",0.183000658944998,0.982970779286808,7,-0.00245069004862908,1.20314757906351,0.0376807979928995,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_ETH_10","Ethiopia (1983-1985)","ETH","Ethiopia",1983,1985,-0.182278593287662,2,FALSE,5,1990,87.8959134117732,5,"5 años después",0.182278593287662,0.878959134117732,7,-0.0182621701243794,1.07488825277499,0.01454815009392,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_GNB_4","Guinea-Bissau (1978-1980)","GNB","Guinea-Bissau",1978,1980,-0.181641923077685,2,FALSE,5,1985,102.203879016504,5,"5 años después",0.181641923077685,1.02203879016504,7,0.00311906078089241,1.24888947636313,0.0454536933409748,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_LVA_3","Latvia (2007-2010)","LVA","Latvia",2007,2010,-0.180262837325821,3,FALSE,5,2015,103.99635228174,5,"5 años después",0.180262837325821,1.0399635228174,8,0.00491022060623258,1.26865484471241,0.0487420856920047,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_OMN_18","Oman (2009-2014)","OMN","Oman",2009,2014,-0.179366298752236,5,FALSE,5,2019,79.2735436213525,5,"5 años después",0.179366298752236,0.792735436213525,10,-0.0229589131168156,0.966003997895991,-0.00689359067188133,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_TCD_12","Chad (1992-1993)","TCD","Chad",1992,1993,-0.176741907151847,1,FALSE,5,1998,88.5298485034418,5,"5 años después",0.176741907151847,0.885298485034418,6,-0.020100310231366,1.07535958981178,0.0146371100885212,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_SLE_16","Sierra Leone (1991-1992)","SLE","Sierra Leone",1991,1992,-0.174597698249032,1,FALSE,5,1997,70.8072667829058,5,"5 años después",0.174597698249032,0.708072667829058,6,-0.0559109255209282,0.857851578953666,-0.0301994390298604,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_HRV_1","Croatia (1991-1993)","HRV","Croatia",1991,1993,-0.172356882769868,2,FALSE,5,1998,109.371368171682,5,"5 años después",0.172356882769868,1.09371368171682,7,0.0128792251820953,1.32147982499649,0.0573337800944471,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_HUN_4","Hungary (1989-1993)","HUN","Hungary",1989,1993,-0.170704825746459,4,FALSE,5,1998,93.5744332544897,5,"5 años después",0.170704825746459,0.935744332544897,9,-0.00735206137406785,1.1283610005173,0.0244472794208259,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_ZMB_15","Zambia (1981-1987)","ZMB","Zambia",1981,1987,-0.169747257404589,6,FALSE,5,1992,75.0917012504736,5,"5 años después",0.169747257404589,0.750917012504736,11,-0.0257056665053621,0.904443880736042,-0.0198866043038444,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_SAU_10","Saudi Arabia (1991-1999)","SAU","Saudi Arabia",1991,1999,-0.16932694232846,8,FALSE,5,2004,80.5674418813887,5,"5 años después",0.16932694232846,0.805674418813887,13,-0.0164838273425038,0.969905561969559,-0.00609267810609093,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_OMN_6","Oman (1972-1973)","OMN","Oman",1972,1973,-0.166997263585133,1,FALSE,5,1978,108.554383722124,5,"5 años después",0.166997263585133,1.08554383722124,6,0.0137741841723618,1.30316959328762,0.0543873518852087,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_MDG_9","Madagascar (1990-1996)","MDG","Madagascar",1990,1996,-0.165092292003228,6,FALSE,5,2001,88.8344271515631,5,"5 años después",0.165092292003228,0.888344271515631,11,-0.0107055485897545,1.06400295865883,0.0124849283646578,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_SYR_18","Syrian Arab Republic (1988-1989)","SYR","Syrian Arab Republic",1988,1989,-0.164606695006472,1,FALSE,5,1994,102.830968767741,5,"5 años después",0.164606695006472,1.02830968767741,6,0.00466356979528793,1.23092881105311,0.0424292462372222,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_LSO_8","Lesotho (1974-1975)","LSO","Lesotho",1974,1975,-0.164511267325274,1,FALSE,5,1980,115.459404619487,5,"5 años después",0.164511267325274,1.15459404619487,6,0.0242474363680858,1.38193850023394,0.0668361986684314,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_TZA_6","Tanzania (1975-1983)","TZA","Tanzania",1975,1983,-0.163890932745869,8,FALSE,5,1988,89.4361104885396,5,"5 años después",0.163890932745869,0.894361104885396,13,-0.00855135544269525,1.06967038142831,0.0135612398969143,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_JOR_10","Jordan (2012-2016)","JOR","Jordan",2012,2016,-0.15913049504033,4,FALSE,5,2021,82.8294367533698,5,"5 años después",0.15913049504033,0.828294367533698,9,-0.020714301716192,0.985045078514799,-0.00300903851498913,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_YEM_4","Yemen, Rep. (2010-2012)","YEM","Yemen, Rep.",2010,2012,-0.159044931118573,2,FALSE,5,2017,46.832040312784,5,"5 años después",0.159044931118573,0.46832040312784,7,-0.102706078865978,0.55689111161523,-0.110483399925105,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_BWA_8","Botswana (2008-2009)","BWA","Botswana",2008,2009,-0.158997149078875,1,FALSE,5,2014,106.30833662875,5,"5 años después",0.158997149078875,1.0630833662875,6,0.0102477390475635,1.26406630503468,0.0479823563075481,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_SLE_28","Sierra Leone (2013-2015)","SLE","Sierra Leone",2013,2015,-0.158912292998631,2,FALSE,5,2020,88.0916952942903,5,"5 años después",0.158912292998631,0.880916952942903,7,-0.0179500749216648,1.04735445020773,0.00929642853044732,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_CRI_4","Costa Rica (1979-1982)","CRI","Costa Rica",1979,1982,-0.158723576173982,3,FALSE,5,1987,90.8619176616485,5,"5 años después",0.158723576173982,0.908619176616485,8,-0.0119071940772781,1.08004830622045,0.0155203625889708,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_GNQ_7","Equatorial Guinea (2008-2010)","GNQ","Equatorial Guinea",2008,2010,-0.158164836909316,2,FALSE,5,2015,69.5038409541642,5,"5 años después",0.158164836909316,0.695038409541642,7,-0.0506424045956519,0.825622924789578,-0.0375983726962454,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_TCD_4","Chad (1969-1973)","TCD","Chad",1969,1973,-0.154764450694266,4,FALSE,5,1978,91.5673523953125,5,"5 años después",0.154764450694266,0.915673523953125,9,-0.0097406267350465,1.08333531961031,0.0161377373561387,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_GNQ_5","Equatorial Guinea (1987-1991)","GNQ","Equatorial Guinea",1987,1991,-0.153679366067332,4,FALSE,5,1996,239.777304355675,5,"5 años después",0.153679366067332,2.39777304355675,9,0.102048980273757,2.83317332393849,0.231557316929252,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_SDN_10","Sudan (1982-1985)","SDN","Sudan",1982,1985,-0.153673361132595,3,FALSE,5,1990,96.6927941414396,5,"5 años después",0.153673361132595,0.966927941414396,8,-0.00419508892406129,1.14249971229594,0.0270018357095729,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_URY_15","Uruguay (1998-2002)","URY","Uruguay",1998,2002,-0.153490347766664,4,FALSE,5,2007,106.262725351975,5,"5 años después",0.153490347766664,1.06262725351975,9,0.0067722042188596,1.25530435561631,0.0465254811405402,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_NER_4","Niger (1965-1969)","NER","Niger",1965,1969,-0.153237155397015,4,FALSE,5,1974,69.0125084731039,5,"5 años después",0.153237155397015,0.690125084731039,9,-0.0403716043177359,0.815015785269383,-0.0400840587002307,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_STP_6","Sao Tome and Principe (1979-1981)","STP","Sao Tome and Principe",1979,1981,-0.151307628383258,2,FALSE,5,1986,73.634685675216,5,"5 años después",0.151307628383258,0.73634685675216,7,-0.0427799721404776,0.86762516240064,-0.0279996356040405,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_IDN_9","Indonesia (1997-1999)","IDN","Indonesia",1997,1999,-0.150985066116873,2,FALSE,5,2004,99.2249413139826,5,"5 años después",0.150985066116873,0.992249413139826,7,-0.00111092229172138,1.16870666644412,0.0316707183910969,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_ZMB_13","Zambia (1976-1980)","ZMB","Zambia",1976,1980,-0.150019411997716,4,FALSE,5,1985,74.5123821311055,5,"5 años después",0.150019411997716,0.745123821311055,9,-0.0321609054352857,0.876636280673568,-0.0259889405976733,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_LBR_9","Liberia (1979-1995)","LBR","Liberia",1979,1995,-0.927950876615831,16,FALSE,10,2005,17.9933258702274,10,"10 años después",0.927950876615831,0.179933258702274,26,-0.0638392251954809,2.49736915941172,0.0958428400779323,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_GEO_4","Georgia (1988-1994)","GEO","Georgia",1988,1994,-0.784252454171453,6,FALSE,10,2004,46.9930044767036,10,"10 años después",0.784252454171453,0.469930044767036,16,-0.04610169787977,2.17814781142626,0.0809577879153622,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_TJK_3","Tajikistan (1988-1996)","TJK","Tajikistan",1988,1996,-0.75190036866998,8,FALSE,10,2006,43.5366302875122,10,"10 años después",0.75190036866998,0.435366302875122,18,-0.0451473044786403,1.75480431204673,0.057847025660213,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_COD_14","Congo, Dem. Rep. (1986-2002)","COD","Congo, Dem. Rep.",1986,2002,-0.676390455932523,16,FALSE,10,2012,44.1217023914313,10,"10 años después",0.676390455932523,0.441217023914313,26,-0.0309799140054078,1.36342401515301,0.0314854207443329,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_IRQ_16","Iraq (1990-1991)","IRQ","Iraq",1990,1991,-0.644235820475039,1,FALSE,10,2001,116.716335007138,10,"10 años después",0.644235820475039,1.16716335007138,11,0.014151591517344,3.28072194235476,0.126151818159447,"Otros países","Iraq (1990-1991)",TRUE
"WDI (PIB per cápita)","wdi_UKR_2","Ukraine (1989-1998)","UKR","Ukraine",1989,1998,-0.605083330497868,9,FALSE,10,2008,77.3124477546332,10,"10 años después",0.605083330497868,0.773124477546332,19,-0.0134516133110418,1.95769015909357,0.0694842562860654,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_AZE_1","Azerbaijan (1991-1995)","AZE","Azerbaijan",1991,1995,-0.601133004151926,4,FALSE,10,2005,95.2163892507619,10,"10 años después",0.601133004151926,0.952163892507619,14,-0.00349517069323235,2.38717141909202,0.0909085878358247,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_SAU_6","Saudi Arabia (1979-1987)","SAU","Saudi Arabia",1979,1987,-0.557089581311511,8,FALSE,10,1997,40.1989951305118,10,"10 años después",0.557089581311511,0.401989951305118,18,-0.0493690374497625,0.907610059152501,-0.00964720850691536,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_MDA_1","Moldova (1991-1996)","MDA","Moldova",1991,1996,-0.545561891782624,5,FALSE,10,2006,64.2856392871513,10,"10 años después",0.545561891782624,0.642856392871513,15,-0.0290260068226201,1.41461814325662,0.0352945370834827,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_IRN_4","Iran, Islamic Rep. (1976-1981)","IRN","Iran, Islamic Rep.",1976,1981,-0.542672491853306,5,FALSE,10,1991,47.6231840023816,10,"10 años después",0.542672491853306,0.476231840023816,15,-0.0482536311514786,1.04133652916207,0.00405871559535131,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_ZWE_23","Zimbabwe (2001-2008)","ZWE","Zimbabwe",2001,2008,-0.524866709567101,7,FALSE,10,2018,87.1016741841595,10,"10 años después",0.524866709567101,0.871016741841595,17,-0.00809027734846934,1.83320503820728,0.0624808330763826,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_ARE_6","United Arab Emirates (1980-1988)","ARE","United Arab Emirates",1980,1988,-0.517824013492657,8,FALSE,10,1998,48.9913832780539,10,"10 años después",0.517824013492657,0.489913832780539,18,-0.0388649216690713,1.01604776365834,0.00159330391463119,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_KGZ_2","Kyrgyz Republic (1990-1995)","KGZ","Kyrgyz Republic",1990,1995,-0.511996838926655,5,FALSE,10,2005,68.1951439647766,10,"10 años después",0.511996838926655,0.681951439647766,15,-0.0251969110534113,1.39743242266677,0.0340298631931226,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_KWT_3","Kuwait (1979-1982)","KWT","Kuwait",1979,1982,-0.506269473606368,3,FALSE,10,1992,57.7505382240786,10,"10 años después",0.506269473606368,0.577505382240786,13,-0.0413542381012817,1.16967728622954,0.0157962510119181,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_LBY_24","Libya (2010-2011)","LBY","Libya",2010,2011,-0.491278565212286,1,FALSE,10,2021,59.8683157626193,10,"10 años después",0.491278565212286,0.598683157626193,11,-0.0455675743892857,1.17683886836028,0.0164164855297271,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_TZA_2","Tanzania (1968-1970)","TZA","Tanzania",1968,1970,-0.483369539888332,2,FALSE,10,1980,50.6566547087051,10,"10 años después",0.483369539888332,0.506566547087051,12,-0.0550988544219967,0.980520093564669,-0.00196528034007282,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_RWA_18","Rwanda (1992-1994)","RWA","Rwanda",1992,1994,-0.482857683153878,2,FALSE,10,2004,114.794525284424,10,"10 años después",0.482857683153878,1.14794525284424,12,0.0115641544066813,2.21978595726835,0.0830066166523005,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_KWT_1","Kuwait (1971-1977)","KWT","Kuwait",1971,1977,-0.477721465660515,6,FALSE,10,1987,28.8122984199939,10,"10 años después",0.477721465660515,0.288122984199939,16,-0.0748255746914842,0.551665376338552,-0.057746904746656,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_IRQ_20","Iraq (2000-2003)","IRQ","Iraq",2000,2003,-0.46077440798226,3,FALSE,10,2013,107.957443343376,10,"10 años después",0.46077440798226,1.07957443343376,13,0.00590714186179553,2.0020830787984,0.0718850396797024,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_ARM_1","Armenia (1991-1993)","ARM","Armenia",1991,1993,-0.444524562697591,2,FALSE,10,2003,123.325793640339,10,"10 años después",0.444524562697591,1.23325793640339,12,0.017625137847783,2.22018446466784,0.0830260577739428,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_HTI_12","Haiti (1980-1994)","HTI","Haiti",1980,1994,-0.437379153279232,14,FALSE,10,2004,59.9537973029278,10,"10 años después",0.437379153279232,0.599537973029278,24,-0.0210909077795843,1.06561634984498,0.00637557440169711,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_TKM_3","Turkmenistan (1990-1995)","TKM","Turkmenistan",1990,1995,-0.433041568689599,5,FALSE,10,2005,75.023075799344,10,"10 años después",0.433041568689599,0.75023075799344,15,-0.0189759423934007,1.32325531566652,0.028405438685295,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_CMR_12","Cameroon (1986-1994)","CMR","Cameroon",1986,1994,-0.424365813553514,8,FALSE,10,2004,69.0053115350972,10,"10 años después",0.424365813553514,0.690053115350972,18,-0.0203994304881379,1.19877021135735,0.0182949599854216,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_AGO_5","Angola (1988-1994)","AGO","Angola",1988,1994,-0.419969309366908,6,FALSE,10,2004,87.1398574247924,10,"10 años después",0.419969309366908,0.871398574247924,16,-0.00856658350251105,1.50233183919425,0.0415415195278217,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_KHM_9","Cambodia (1992-1994)","KHM","Cambodia",1992,1994,-0.404080881412024,2,FALSE,10,2004,89.95558277963,10,"10 años después",0.404080881412024,0.8995558277963,12,-0.00878238771834994,1.50952671216152,0.0420392562898386,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_RUS_1","Russian Federation (1990-1996)","RUS","Russian Federation",1990,1996,-0.402910807826704,6,FALSE,10,2006,101.27878033939,10,"10 años después",0.402910807826704,1.0127878033939,16,0.000794486054025212,1.69620856761372,0.0542604760869403,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_ALB_6","Albania (1989-1992)","ALB","Albania",1989,1992,-0.399308253489314,3,FALSE,10,2002,121.227234822826,10,"10 años después",0.399308253489314,1.21227234822826,13,0.014917601720932,2.018127192974,0.0727409353302098,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_LTU_1","Lithuania (1991-1994)","LTU","Lithuania",1991,1994,-0.397134463626588,3,FALSE,10,2004,112.806249839749,10,"10 años después",0.397134463626588,1.12806249839749,13,0.00931244408632592,1.87116766565136,0.0646608157947974,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_GAB_2","Gabon (1976-1980)","GAB","Gabon",1976,1980,-0.380558602189237,4,FALSE,10,1990,56.3567797582289,10,"10 años después",0.380558602189237,0.563567797582289,14,-0.0401343710053133,0.909800022365403,-0.00940850634309986,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_NIC_14","Nicaragua (1983-1993)","NIC","Nicaragua",1983,1993,-0.368799802417541,10,FALSE,10,2003,80.2316399049356,10,"10 años después",0.368799802417541,0.802316399049356,20,-0.010952194995429,1.27109655878164,0.024278022387433,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_CAF_29","Central African Republic (2012-2013)","CAF","Central African Republic",2012,2013,-0.368245466038613,1,FALSE,10,2023,71.7801272166116,10,"10 años después",0.368245466038613,0.717801272166116,11,-0.0296923065047011,1.13620280279617,0.0128510569274454,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_CUB_8","Cuba (1988-1993)","CUB","Cuba",1988,1993,-0.367963306680326,5,FALSE,10,2003,85.5514987352006,10,"10 años después",0.367963306680326,0.855514987352006,15,-0.0103495158136652,1.3535843668483,0.0307385829031557,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_NGA_8","Nigeria (1980-1984)","NGA","Nigeria",1980,1984,-0.36258303598831,4,FALSE,10,1994,65.8298070481019,10,"10 años después",0.36258303598831,0.658298070481019,14,-0.0294225777944989,1.03275894374996,0.00322858141690596,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_NIC_10","Nicaragua (1977-1979)","NIC","Nicaragua",1977,1979,-0.359245987843394,2,FALSE,10,1989,45.5245687213125,10,"10 años después",0.359245987843394,0.455245687213125,12,-0.0634726029699945,0.710484333419763,-0.0336032725872556,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_SLV_2","El Salvador (1978-1986)","SLV","El Salvador",1978,1986,-0.34969059547654,8,FALSE,10,1996,78.5467335594113,10,"10 años después",0.34969059547654,0.785467335594113,18,-0.0133257710740955,1.20783634702268,0.0190624741159318,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_QAT_7","Qatar (1978-1985)","QAT","Qatar",1978,1985,-0.34959648855942,7,FALSE,10,1995,63.6492341953636,10,"10 años después",0.34959648855942,0.636492341953636,17,-0.0262254441210996,0.978611478501811,-0.00215972150637667,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_MOZ_1","Mozambique (1981-1986)","MOZ","Mozambique",1981,1986,-0.344070302736099,5,FALSE,10,1996,87.7720512686861,10,"10 años después",0.344070302736099,0.877720512686861,15,-0.00865744386977763,1.3381319924195,0.0295558139020808,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_TTO_6","Trinidad and Tobago (1982-1989)","TTO","Trinidad and Tobago",1982,1989,-0.340843450765157,7,FALSE,10,1999,103.071840555207,10,"10 años después",0.340843450765157,1.03071840555207,17,0.00178135179796213,1.56369288410854,0.045719354094808,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_BLR_1","Belarus (1991-1995)","BLR","Belarus",1991,1995,-0.339126390725369,4,FALSE,10,2005,135.925246901383,10,"10 años después",0.339126390725369,1.35925246901383,14,0.022166016107017,2.0567510185582,0.074776524980118,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_LBY_10","Libya (1979-1984)","LBY","Libya",1979,1984,-0.336150917643974,5,FALSE,10,1994,56.1835289371185,10,"10 años después",0.336150917643974,0.561835289371185,15,-0.0377071307550604,0.846329842585923,-0.0165461938095884,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_LVA_1","Latvia (1991-1993)","LVA","Latvia",1991,1993,-0.333046243040737,2,FALSE,10,2003,121.732292476689,10,"10 años después",0.333046243040737,1.21732292476689,12,0.0165228608924213,1.82519839203971,0.0620158728657378,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_IRN_6","Iran, Islamic Rep. (1983-1988)","IRN","Iran, Islamic Rep.",1983,1988,-0.331277566008101,5,FALSE,10,1998,87.4395385810353,10,"10 años después",0.331277566008101,0.874395385810352,15,-0.00890825883953228,1.30756101689411,0.027179152486299,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_PSE_3","West Bank and Gaza (1999-2002)","PSE","West Bank and Gaza",1999,2002,-0.32782077123067,3,FALSE,10,2012,118.480305217644,10,"10 años después",0.32782077123067,1.18480305217644,13,0.0131297994555271,1.76262966998497,0.0583178169950924,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_NER_10","Niger (1979-1984)","NER","Niger",1979,1984,-0.314308891321158,5,FALSE,10,1994,63.8732748891658,10,"10 años después",0.314308891321158,0.638732748891658,15,-0.0294424799850815,0.931516743920362,-0.00706900757785023,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_JAM_2","Jamaica (1972-1980)","JAM","Jamaica",1972,1980,-0.311308834985616,8,FALSE,10,1990,80.8221058663916,10,"10 años después",0.311308834985616,0.808221058663916,18,-0.0117591845292434,1.1735609511515,0.0161330217024911,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_LBR_13","Liberia (2002-2003)","LBR","Liberia",2002,2003,-0.306993530292511,1,FALSE,10,2013,94.0070629224655,10,"10 años después",0.306993530292511,0.940070629224655,11,-0.00560245367225931,1.35651061038644,0.0309611964288314,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_CIV_9","Cote d'Ivoire (1978-1984)","CIV","Cote d'Ivoire",1978,1984,-0.303441267670946,6,FALSE,10,1994,52.3142545700421,10,"10 años después",0.303441267670946,0.523142545700421,16,-0.0396849114510873,0.75103867257713,-0.0282238635838646,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_COD_10","Congo, Dem. Rep. (1974-1983)","COD","Congo, Dem. Rep.",1974,1983,-0.302566486646005,9,FALSE,10,1993,37.6043194011648,10,"10 años después",0.302566486646005,0.376043194011648,19,-0.0501739176352104,0.539181422761342,-0.0599012136059919,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_JOR_4","Jordan (1986-1991)","JOR","Jordan",1986,1991,-0.302015113676662,5,FALSE,10,2001,81.5924816228323,10,"10 años después",0.302015113676662,0.815924816228323,15,-0.0134706520069943,1.16897203967587,0.0157349878532218,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_TCD_6","Chad (1977-1980)","TCD","Chad",1977,1980,-0.295286891547152,3,FALSE,10,1990,88.4522334282889,10,"10 años después",0.295286891547152,0.884522334282889,13,-0.0093946317101834,1.25515237856835,0.0229858942269026,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_PER_10","Peru (1987-1990)","PER","Peru",1987,1990,-0.294570318191694,3,FALSE,10,2000,85.6409649511062,10,"10 años después",0.294570318191694,0.856409649511062,13,-0.011852769336508,1.21402553875495,0.0195834616188846,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_KAZ_1","Kazakhstan (1991-1995)","KAZ","Kazakhstan",1991,1995,-0.287493817037481,4,FALSE,10,2005,138.232173650696,10,"10 años después",0.287493817037481,1.38232173650696,14,0.0233955160415278,1.94008384707544,0.0685185102680017,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_BDI_16","Burundi (1991-1997)","BDI","Burundi",1991,1997,-0.28650508640599,6,FALSE,10,2007,66.2493781627174,10,"10 años después",0.28650508640599,0.662493781627174,16,-0.0254057093256221,0.928519277439647,-0.007388979914983,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_LBY_12","Libya (1985-1987)","LBY","Libya",1985,1987,-0.28614950550311,2,FALSE,10,1997,80.7491904212933,10,"10 años después",0.28614950550311,0.807491904212933,12,-0.0176607096750996,1.13117790130837,0.0124022256081942,"Otros países","",FALSE
