"country_code","country","maddison_country","region","series_id","series_label","episode_id","episode_label","phase","start_year","end_year","start_date","end_date","duration_years","average_growth","cumulative_growth","start_index_value","end_index_value","episode_index_end_100"
"COM","Comoros","Comoros","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",9,"1994-1995","expansion",1994,1995,"1994-01-01","1995-01-01",1,0.0381904316440117,0.0381904316440118,97.8859897041501,101.624297902853,103.819043164401
"COM","Comoros","Comoros","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",10,"1995-1996","contraction",1995,1996,"1995-01-01","1996-01-01",1,-0.0220890470843038,-0.0220890470843038,101.624297902853,99.3795140015675,97.7910952915696
"COM","Comoros","Comoros","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",11,"1996-1997","expansion",1996,1997,"1996-01-01","1997-01-01",1,0.0262767770668948,0.0262767770668948,99.3795140015675,101.990887336003,102.627677706689
"COM","Comoros","Comoros","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",12,"1997-1998","contraction",1997,1998,"1997-01-01","1998-01-01",1,-0.0168271371705167,-0.0168271371705168,101.990887336003,100.274672684657,98.3172862829483
"COM","Comoros","Comoros","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",13,"1998-1999","expansion",1998,1999,"1998-01-01","1999-01-01",1,0.0088368341102192,0.00883683411021918,100.274672684657,101.160783332628,100.883683411022
"COM","Comoros","Comoros","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",14,"1999-2000","contraction",1999,2000,"1999-01-01","2000-01-01",1,-0.0288945143643761,-0.028894514364376,101.160783332628,98.2377916255121,97.1105485635624
"COM","Comoros","Comoros","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",15,"2000-2002","expansion",2000,2002,"2000-01-01","2002-01-01",2,0.0284054600045771,0.0575990429803699,98.2377916255121,103.896194407647,105.759904298037
"COM","Comoros","Comoros","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",16,"2002-2003","contraction",2002,2003,"2002-01-01","2003-01-01",1,-0.00011062920777249,-0.000110629207772273,103.896194407647,103.884700453969,99.9889370792228
"COM","Comoros","Comoros","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",17,"2003-2005","expansion",2003,2005,"2003-01-01","2005-01-01",2,0.023473597841584,0.0473581996263925,103.884700453969,108.804492836196,104.735819962639
"COM","Comoros","Comoros","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",18,"2005-2007","contraction",2005,2007,"2005-01-01","2007-01-01",2,-0.0245092421551792,-0.0485778891919327,108.804492836196,103.519000239615,95.1422110808067
"COM","Comoros","Comoros","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",19,"2007-2013","expansion",2007,2013,"2007-01-01","2013-01-01",6,0.0172333908579924,0.107899090022066,103.519000239615,114.688606165463,110.789909002207
"COM","Comoros","Comoros","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",20,"2013-2015","contraction",2013,2015,"2013-01-01","2015-01-01",2,-0.00527945924805046,-0.0105501739870021,114.688606165463,113.478621416091,98.9449826012998
"COM","Comoros","Comoros","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",21,"2015-2018","expansion",2015,2018,"2015-01-01","2018-01-01",3,0.0154289586870481,0.0469964716979061,113.478621416091,118.811716235789,104.699647169791
"COM","Comoros","Comoros","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",22,"2018-2020","contraction",2018,2020,"2018-01-01","2020-01-01",2,-0.011564832905273,-0.0230916013827682,118.811716235789,116.06816344487,97.6908398617232
"COM","Comoros","Comoros","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",23,"2020-2024","expansion",2020,2024,"2020-01-01","2024-01-01",4,0.00768055260466191,0.0310234194669485,116.06816344487,119.668994766178,103.102341946695
"CPV","Cabo Verde","Cabo Verde","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",1,"1981-1989","expansion",1981,1989,"1981-01-01","1989-01-01",8,0.039506257222701,0.36066683485476,106.948074943457,145.520698627123,136.066683485476
"CPV","Cabo Verde","Cabo Verde","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",2,"1989-1991","contraction",1989,1991,"1989-01-01","1991-01-01",2,-0.0118172643735142,-0.0234978111003004,145.520698627123,142.101280739599,97.65021888997
"CPV","Cabo Verde","Cabo Verde","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",3,"1991-2008","expansion",1991,2008,"1991-01-01","2008-01-01",17,0.0843741174833779,2.91739985389747,142.101280739599,556.667536407951,391.739985389747
"CPV","Cabo Verde","Cabo Verde","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",4,"2008-2009","contraction",2008,2009,"2008-01-01","2009-01-01",1,-0.0243495532260619,-0.0243495532260619,556.667536407951,543.112930600964,97.5650446773938
"CPV","Cabo Verde","Cabo Verde","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",5,"2009-2019","expansion",2009,2019,"2009-01-01","2019-01-01",10,0.0269937571464796,0.302671156612316,543.112930600964,707.497549477063,130.267115661232
"CPV","Cabo Verde","Cabo Verde","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",6,"2019-2020","contraction",2019,2020,"2019-01-01","2020-01-01",1,-0.208937523404244,-0.208937523404244,707.497549477063,559.674763674754,79.1062476595756
"CPV","Cabo Verde","Cabo Verde","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",7,"2020-2024","expansion",2020,2024,"2020-01-01","2024-01-01",4,0.0819468242795132,0.366416813704531,559.674763674754,764.749007291293,136.641681370453
"CRI","Costa Rica","Costa Rica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",1,"1961-1974","expansion",1961,1974,"1961-01-01","1974-01-01",13,0.0348593322344098,0.55904518434814,98.1510770664967,153.021964039105,155.904518434814
"CRI","Costa Rica","Costa Rica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",2,"1974-1975","contraction",1974,1975,"1974-01-01","1975-01-01",1,-0.00489413430286334,-0.00489413430286345,153.021964039105,152.27305399581,99.5105865697137
"CRI","Costa Rica","Costa Rica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",3,"1975-1979","expansion",1975,1979,"1975-01-01","1979-01-01",4,0.0362732976812475,0.152706840250768,152.27305399581,175.526190926844,115.270684025077
"CRI","Costa Rica","Costa Rica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",4,"1979-1982","contraction",1979,1982,"1979-01-01","1982-01-01",3,-0.0554261957239787,-0.158723576173982,175.526190926844,147.666046190738,84.1276423826018
"CRI","Costa Rica","Costa Rica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",5,"1982-1984","expansion",1982,1984,"1982-01-01","1984-01-01",2,0.0258262567845851,0.0516905290141987,147.666046190738,155.298982235773,105.16905290142
"CRI","Costa Rica","Costa Rica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",6,"1984-1985","contraction",1984,1985,"1984-01-01","1985-01-01",1,-0.020077212448813,-0.0200772124488128,155.298982235773,152.181011576341,97.9922787551187
"CRI","Costa Rica","Costa Rica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",7,"1985-1990","expansion",1985,1990,"1985-01-01","1990-01-01",5,0.0191134893517573,0.0990773697785645,152.181011576341,167.258705933566,109.907736977856
"CRI","Costa Rica","Costa Rica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",8,"1990-1991","contraction",1990,1991,"1990-01-01","1991-01-01",1,-0.00304259137596418,-0.00304259137596419,167.258705933566,166.749806037337,99.6957408624036
"CRI","Costa Rica","Costa Rica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",9,"1991-1995","expansion",1991,1995,"1991-01-01","1995-01-01",4,0.0364645029685903,0.153215281258152,166.749806037337,192.29842446909,115.321528125815
"CRI","Costa Rica","Costa Rica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",10,"1995-1996","contraction",1995,1996,"1995-01-01","1996-01-01",1,-0.00997395703484344,-0.00997395703484349,192.29842446909,190.380448245567,99.0026042965157
"CRI","Costa Rica","Costa Rica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",11,"1996-2008","expansion",1996,2008,"1996-01-01","2008-01-01",12,0.0327798823811094,0.47053020629801,190.380448245567,279.960199833662,147.053020629801
"CRI","Costa Rica","Costa Rica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",12,"2008-2009","contraction",2008,2009,"2008-01-01","2009-01-01",1,-0.0218936686159658,-0.0218936686159659,279.960199833662,273.830843992844,97.8106331384034
"CRI","Costa Rica","Costa Rica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",13,"2009-2019","expansion",2009,2019,"2009-01-01","2019-01-01",10,0.0268513586339427,0.302921153064893,273.830843992844,356.779998999889,130.292115306489
"CRI","Costa Rica","Costa Rica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",14,"2019-2020","contraction",2019,2020,"2019-01-01","2020-01-01",1,-0.0493444227198336,-0.0493444227198336,356.779998999889,339.174895911257,95.0655577280166
"CRI","Costa Rica","Costa Rica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",15,"2020-2024","expansion",2020,2024,"2020-01-01","2024-01-01",4,0.0498494375041518,0.214370812145474,339.174895911257,411.88409380711,121.437081214547
"CUB","Cuba","Cuba","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",1,"1971-1973","expansion",1971,1973,"1971-01-01","1973-01-01",2,0.0256428260566315,0.0519073636020562,106.713039352319,112.252231887061,105.190736360206
"CUB","Cuba","Cuba","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",2,"1973-1974","contraction",1973,1974,"1973-01-01","1974-01-01",1,-0.0029588768768626,-0.00295887687686258,112.252231887061,111.920091353754,99.7041123123137
"CUB","Cuba","Cuba","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",3,"1974-1979","expansion",1974,1979,"1974-01-01","1979-01-01",5,0.0539440688696107,0.298134124614467,111.920091353754,145.287289816277,129.813412461447
"CUB","Cuba","Cuba","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",4,"1979-1980","contraction",1979,1980,"1979-01-01","1980-01-01",1,-0.0525160677302651,-0.0525160677302651,145.287289816277,137.657372663938,94.7483932269735
"CUB","Cuba","Cuba","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",5,"1980-1985","expansion",1980,1985,"1980-01-01","1985-01-01",5,0.0795191879271177,0.454535017161684,137.657372663938,200.227468910174,145.453501716168
"CUB","Cuba","Cuba","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",6,"1985-1987","contraction",1985,1987,"1985-01-01","1987-01-01",2,-0.020086709591139,-0.0399271252101201,200.227468910174,192.232961688492,96.007287478988
"CUB","Cuba","Cuba","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",7,"1987-1988","expansion",1987,1988,"1987-01-01","1988-01-01",1,0.027388918714524,0.027388918714524,192.232961688492,197.49801465043,102.738891871452
"CUB","Cuba","Cuba","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",8,"1988-1993","contraction",1988,1993,"1988-01-01","1993-01-01",5,-0.0859789151905466,-0.367963306680326,197.49801465043,124.825992116858,63.2036693319674
"CUB","Cuba","Cuba","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",9,"1993-1997","expansion",1993,1997,"1993-01-01","1997-01-01",4,0.0307871610062379,0.127463199260043,124.825992116858,140.736712422882,112.746319926004
"CUB","Cuba","Cuba","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",10,"1997-1998","contraction",1997,1998,"1997-01-01","1998-01-01",1,-0.00174678072264157,-0.00174678072264156,140.736712422882,140.490876246654,99.8253219277358
"CUB","Cuba","Cuba","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",11,"1998-2019","expansion",1998,2019,"1998-01-01","2019-01-01",21,0.0388557866657781,1.20722296622136,140.490876246654,310.094688596178,220.722296622136
"CUB","Cuba","Cuba","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",12,"2019-2020","contraction",2019,2020,"2019-01-01","2020-01-01",1,-0.107383538682124,-0.107383538682124,310.094688596178,276.795623608189,89.2616461317876
"CUB","Cuba","Cuba","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",13,"2020-2022","expansion",2020,2022,"2020-01-01","2022-01-01",2,0.020480895914549,0.0413722408382879,276.795623608189,288.247278811091,104.137224083829
"CUB","Cuba","Cuba","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",14,"2022-2024","contraction",2022,2024,"2022-01-01","2024-01-01",2,-0.011371723663707,-0.0226332465937877,288.247278811091,281.723307069772,97.7366753406212
"CYP","Cyprus","Cyprus","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",1,"1976-1990","expansion",1976,1990,"1976-01-01","1990-01-01",14,0.0615511669705345,1.29056158032933,121.24487057569,277.718842352678,229.056158032933
"CYP","Cyprus","Cyprus","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",2,"1990-1991","contraction",1990,1991,"1990-01-01","1991-01-01",1,-0.0183474308662072,-0.0183474308662074,277.718842352678,272.623415092369,98.1652569133793
"CYP","Cyprus","Cyprus","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",3,"1991-1992","expansion",1991,1992,"1991-01-01","1992-01-01",1,0.0652783779751871,0.0652783779751873,272.623415092369,290.419829427655,106.527837797519
"CYP","Cyprus","Cyprus","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",4,"1992-1993","contraction",1992,1993,"1992-01-01","1993-01-01",1,-0.0170263122109378,-0.0170263122109379,290.419829427655,285.475050739572,98.2973687789062
"CYP","Cyprus","Cyprus","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",5,"1993-1995","expansion",1993,1995,"1993-01-01","1995-01-01",2,0.0507387122332199,0.103871833990348,285.475050739572,315.127867818379,110.387183399035
"CYP","Cyprus","Cyprus","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",6,"1995-1996","contraction",1995,1996,"1995-01-01","1996-01-01",1,-0.00352429769131803,-0.00352429769131801,315.127867818379,314.017263401357,99.6475702308682
"CYP","Cyprus","Cyprus","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",7,"1996-2008","expansion",1996,2008,"1996-01-01","2008-01-01",12,0.0294811512448949,0.415982574132927,314.017263401357,444.642972953231,141.598257413293
"CYP","Cyprus","Cyprus","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",8,"2008-2014","contraction",2008,2014,"2008-01-01","2014-01-01",6,-0.0332626236643154,-0.184910452910263,444.642972953231,362.423839441083,81.5089547089737
"CYP","Cyprus","Cyprus","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",9,"2014-2019","expansion",2014,2019,"2014-01-01","2019-01-01",5,0.0471724155090206,0.258947421162635,362.423839441083,456.272558032212,125.894742116264
"CYP","Cyprus","Cyprus","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",10,"2019-2020","contraction",2019,2020,"2019-01-01","2020-01-01",1,-0.0451403585865228,-0.0451403585865227,456.272558032212,435.676251149448,95.4859641413477
"CYP","Cyprus","Cyprus","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",11,"2020-2024","expansion",2020,2024,"2020-01-01","2024-01-01",4,0.0499054882805047,0.212730569963206,435.676251149448,528.357908375904,121.273056996321
"CZE","Czechia","Czech Republic","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",1,"1991-1993","contraction",1991,1993,"1991-01-01","1993-01-01",2,-0.00325133368854353,-0.00650010964973635,88.5974939745566,88.0216005490301,99.3499890350264
"CZE","Czechia","Czech Republic","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",2,"1993-1996","expansion",1993,1996,"1993-01-01","1996-01-01",3,0.0448286191688096,0.140297882515296,88.0216005490301,100.370844721666,114.02978825153
"CZE","Czechia","Czech Republic","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",3,"1996-1998","contraction",1996,1998,"1996-01-01","1998-01-01",2,-0.00393696614369241,-0.00785933438977071,100.370844721666,99.581996690015,99.2140665610229
"CZE","Czechia","Czech Republic","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",4,"1998-2008","expansion",1998,2008,"1998-01-01","2008-01-01",10,0.0380362830460218,0.450584733471312,99.581996690015,144.452124127126,145.058473347131
"CZE","Czechia","Czech Republic","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",5,"2008-2009","contraction",2008,2009,"2008-01-01","2009-01-01",1,-0.0533917399896316,-0.0533917399896318,144.452124127126,136.739573874781,94.6608260010368
"CZE","Czechia","Czech Republic","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",6,"2009-2011","expansion",2009,2011,"2009-01-01","2011-01-01",2,0.0198900783998546,0.0401575543464685,136.739573874781,142.23070074397,104.015755434647
"CZE","Czechia","Czech Republic","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",7,"2011-2013","contraction",2011,2013,"2011-01-01","2013-01-01",2,-0.00492190691132571,-0.00983699655008141,142.23070074397,140.831577831436,99.0163003449919
"CZE","Czechia","Czech Republic","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",8,"2013-2019","expansion",2013,2019,"2013-01-01","2019-01-01",6,0.0330243196606762,0.214816595033421,140.831577831436,171.08453785437,121.481659503342
"CZE","Czechia","Czech Republic","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",9,"2019-2020","contraction",2019,2020,"2019-01-01","2020-01-01",1,-0.0553491969820153,-0.0553491969820155,171.08453785437,161.615146068091,94.4650803017985
"CZE","Czechia","Czech Republic","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",10,"2020-2022","expansion",2020,2022,"2020-01-01","2022-01-01",2,0.0358758221063765,0.0724895254682629,161.615146068091,173.330551315051,107.248952546826
"CZE","Czechia","Czech Republic","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",11,"2022-2023","contraction",2022,2023,"2022-01-01","2023-01-01",1,-0.0171985869478267,-0.0171985869478269,173.330551315051,170.349510757544,98.2801413052173
"CZE","Czechia","Czech Republic","Eastern Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",12,"2023-2024","expansion",2023,2024,"2023-01-01","2024-01-01",1,0.00852606650391238,0.00852606650391241,170.349510757544,171.801922015172,100.852606650391
"DEU","Germany","Germany","Western Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",1,"1961-1966","expansion",1961,1966,"1961-01-01","1966-01-01",5,0.0351759801178901,0.188071383742775,103.498576337549,122.96369680476,118.807138374277
"DEU","Germany","Germany","Western Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",2,"1966-1967","contraction",1966,1967,"1966-01-01","1967-01-01",1,-0.00784914890861927,-0.00784914890861932,122.96369680476,121.998536438185,99.2150851091381
"DEU","Germany","Germany","Western Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",3,"1967-1974","expansion",1967,1974,"1967-01-01","1974-01-01",7,0.0408122053607066,0.32192406061096,121.998536438185,161.272800676959,132.192406061096
"DEU","Germany","Germany","Western Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",4,"1974-1975","contraction",1974,1975,"1974-01-01","1975-01-01",1,-0.00496434276997888,-0.00496434276997904,161.272800676959,160.472187214924,99.5035657230021
"DEU","Germany","Germany","Western Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",5,"1975-1981","expansion",1975,1981,"1975-01-01","1981-01-01",6,0.0295984977933474,0.190279800919086,160.472187214924,191.006803051231,119.027980091909
"DEU","Germany","Germany","Western Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",6,"1981-1982","contraction",1981,1982,"1981-01-01","1982-01-01",1,-0.00300057777160561,-0.00300057777160545,191.006803051231,190.43367228377,99.6999422228395
"DEU","Germany","Germany","Western Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",7,"1982-1992","expansion",1982,1992,"1982-01-01","1992-01-01",10,0.0273987398652815,0.309652975173689,190.43367228377,249.40202547969,130.965297517369
"DEU","Germany","Germany","Western Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",8,"1992-1993","contraction",1992,1993,"1992-01-01","1993-01-01",1,-0.0162189255701904,-0.0162189255701906,249.40202547969,245.35699259138,98.3781074429809
"DEU","Germany","Germany","Western Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",9,"1993-2001","expansion",1993,2001,"1993-01-01","2001-01-01",8,0.0178078339333323,0.151509509206331,245.35699259138,282.530910119242,115.150950920633
"DEU","Germany","Germany","Western Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",10,"2001-2003","contraction",2001,2003,"2001-01-01","2003-01-01",2,-0.00490357739749328,-0.00978400271847468,282.530910119242,279.766626926582,99.0215997281525
"DEU","Germany","Germany","Western Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",11,"2003-2008","expansion",2003,2008,"2003-01-01","2008-01-01",5,0.0204348972210895,0.106034097681338,279.766626926582,309.431428774094,110.603409768134
"DEU","Germany","Germany","Western Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",12,"2008-2009","contraction",2008,2009,"2008-01-01","2009-01-01",1,-0.0530491661723096,-0.0530491661723096,309.431428774094,293.016349490122,94.695083382769
"DEU","Germany","Germany","Western Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",13,"2009-2019","expansion",2009,2019,"2009-01-01","2019-01-01",10,0.0183311726961655,0.197476380185457,293.016349490122,350.880157522588,119.747638018546
"DEU","Germany","Germany","Western Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",14,"2019-2020","contraction",2019,2020,"2019-01-01","2020-01-01",1,-0.0421020011825779,-0.042102001182578,350.880157522588,336.107400715628,95.7897998817422
"DEU","Germany","Germany","Western Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",15,"2020-2022","expansion",2020,2022,"2020-01-01","2022-01-01",2,0.0284882080173899,0.0576845231444005,336.107400715628,355.495595851213,105.76845231444
"DEU","Germany","Germany","Western Europe","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",16,"2022-2024","contraction",2022,2024,"2022-01-01","2024-01-01",2,-0.00884499920786396,-0.0176130967986433,355.495595851213,349.234217509995,98.2386903201357
"DJI","Djibouti","Djibouti","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",1,"2014-2019","expansion",2014,2019,"2014-01-01","2019-01-01",5,0.0431075974617854,0.234695795911665,105.280180259839,129.988995959646,123.469579591167
"DJI","Djibouti","Djibouti","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",2,"2019-2020","contraction",2019,2020,"2019-01-01","2020-01-01",1,-0.00306867602824667,-0.00306867602824656,129.988995959646,129.590101843809,99.6931323971753
"DJI","Djibouti","Djibouti","Sub Saharan Africa","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",3,"2020-2024","expansion",2020,2024,"2020-01-01","2024-01-01",4,0.043719809093307,0.186419906625503,129.590101843809,153.748276529121,118.64199066255
"DMA","Dominica","Dominica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",1,"1978-1979","contraction",1978,1979,"1978-01-01","1979-01-01",1,-0.1862224909723,-0.1862224909723,110.052406431878,89.5581731686377,81.37775090277
"DMA","Dominica","Dominica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",2,"1979-1993","expansion",1979,1993,"1979-01-01","1993-01-01",14,0.0526032741913985,1.03267474107613,89.5581731686377,182.042636456812,203.267474107613
"DMA","Dominica","Dominica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",3,"1993-1994","contraction",1993,1994,"1993-01-01","1994-01-01",1,-0.000288746186022735,-0.000288746186022815,182.042636456812,181.990072339842,99.9711253813977
"DMA","Dominica","Dominica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",4,"1994-2001","expansion",1994,2001,"1994-01-01","2001-01-01",7,0.0235485872232249,0.17631517609101,181.990072339842,214.077683991256,117.631517609101
"DMA","Dominica","Dominica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",5,"2001-2002","contraction",2001,2002,"2001-01-01","2002-01-01",1,-0.0319940574714551,-0.0319940574714552,214.077683991256,207.228470266284,96.8005942528545
"DMA","Dominica","Dominica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",6,"2002-2008","expansion",2002,2008,"2002-01-01","2008-01-01",6,0.0449304876123686,0.300375806944482,207.228470266284,269.47488924439,130.037580694448
"DMA","Dominica","Dominica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",7,"2008-2013","contraction",2008,2013,"2008-01-01","2013-01-01",5,-0.00517990826583108,-0.0256738483999579,269.47488924439,262.556431790334,97.4326151600042
"DMA","Dominica","Dominica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",8,"2013-2014","expansion",2013,2014,"2013-01-01","2014-01-01",1,0.0137836503321573,0.0137836503321571,262.556431790334,266.175417838591,101.378365033216
"DMA","Dominica","Dominica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",9,"2014-2015","contraction",2014,2015,"2014-01-01","2015-01-01",1,-0.0342415928778391,-0.0342415928778389,266.175417838591,257.061147546873,96.5758407122161
"DMA","Dominica","Dominica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",10,"2015-2016","expansion",2015,2016,"2015-01-01","2016-01-01",1,0.026190351438682,0.0261903514386819,257.061147546873,263.793669342356,102.619035143868
"DMA","Dominica","Dominica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",11,"2016-2017","contraction",2016,2017,"2016-01-01","2017-01-01",1,-0.0604609004192379,-0.0604609004192379,263.793669342356,247.844466569023,93.9539099580762
"DMA","Dominica","Dominica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",12,"2017-2019","expansion",2017,2019,"2017-01-01","2019-01-01",2,0.0392432290670909,0.0800040223362353,247.844466569023,267.673020808323,108.000402233624
"DMA","Dominica","Dominica","Latin America","wdi_real_gdp_per_capita_growth","WDI real GDP per capita growth",13,"2019-2020","contraction",2019,2020,"2019-01-01","2020-01-01",1,-0.15323436855213,-0.15323436855213,267.673020808323,226.656314486319,84.676563144787
