"country_code","maddison_country","region","series_id","series_label","episode_id","episode_label","phase","start_year","end_year","start_date","end_date","duration_years","average_growth","cumulative_growth","start_index_value","end_index_value","episode_index_end_100"
"FIN","Finland","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",1,"1980-1990","expansion",1980,1990,"1980-01-01","1990-01-01",10,0.031,0.355698761794212,105.7,143.297359121648,135.569876179421
"FIN","Finland","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",2,"1990-1993","contraction",1990,1993,"1990-01-01","1993-01-01",3,-0.0333333333333333,-0.097332576,143.297359121648,129.349858024341,90.2667424
"FIN","Finland","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",3,"1993-2008","expansion",1993,2008,"1993-01-01","2008-01-01",15,0.0381333333333333,0.750157972265976,129.349858024341,226.382685232773,175.015797226598
"FIN","Finland","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",4,"2008-2009","contraction",2008,2009,"2008-01-01","2009-01-01",1,-0.081,-0.081,226.382685232773,208.045687728918,91.9
"FIN","Finland","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",5,"2009-2011","expansion",2009,2011,"2009-01-01","2011-01-01",2,0.028,0.0567679999999999,208.045687728918,219.856025329913,105.6768
"FIN","Finland","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",6,"2011-2014","contraction",2011,2014,"2011-01-01","2014-01-01",3,-0.01,-0.0297257499999999,219.856025329913,213.320640084963,97.027425
"FIN","Finland","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",7,"2014-2019","expansion",2014,2019,"2014-01-01","2019-01-01",5,0.0178,0.0919523867872396,213.320640084963,232.935982091757,109.195238678724
"FIN","Finland","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",8,"2019-2020","contraction",2019,2020,"2019-01-01","2020-01-01",1,-0.025,-0.025,232.935982091757,227.112582539463,97.5
"FIN","Finland","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",9,"2020-2022","expansion",2020,2022,"2020-01-01","2022-01-01",2,0.0175,0.0352159999999997,227.112582539463,235.110579246173,103.5216
"FIN","Finland","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",10,"2022-2023","contraction",2022,2023,"2022-01-01","2023-01-01",1,-0.013,-0.013,235.110579246173,232.054141715972,98.7
"FIN","Finland","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",11,"2023-2031","expansion",2023,2031,"2023-01-01","2031-01-01",8,0.010375,0.0859898978967906,232.054141715972,252.008453668656,108.598989789679
"FRA","France","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",1,"1980-1992","expansion",1980,1992,"1980-01-01","1992-01-01",12,0.0233333333333333,0.317873411546075,101.8,134.15951329539,131.787341154608
"FRA","France","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",2,"1992-1993","contraction",1992,1993,"1992-01-01","1993-01-01",1,-0.004,-0.00399999999999989,134.15951329539,133.622875242209,99.6
"FRA","France","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",3,"1993-2008","expansion",1993,2008,"1993-01-01","2008-01-01",15,0.0226666666666667,0.398565531117578,133.622875242209,186.880347482578,139.856553111758
"FRA","France","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",4,"2008-2009","contraction",2008,2009,"2008-01-01","2009-01-01",1,-0.027,-0.0270000000000001,186.880347482578,181.834578100548,97.3
"FRA","France","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",5,"2009-2019","expansion",2009,2019,"2009-01-01","2019-01-01",10,0.0141,0.149999980598072,181.834578100548,209.109761287689,114.999998059807
"FRA","France","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",6,"2019-2020","contraction",2019,2020,"2019-01-01","2020-01-01",1,-0.076,-0.076,209.109761287689,193.217419429825,92.4
"FRA","France","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",7,"2020-2031","expansion",2020,2031,"2020-01-01","2031-01-01",11,0.0178181818181818,0.212679583162702,193.217419429825,234.310819653933,121.26795831627
"GAB","Gabon","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",1,"1980-1981","contraction",1980,1981,"1980-01-01","1981-01-01",1,-0.04,-0.04,100,96,96
"GAB","Gabon","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",2,"1981-1985","expansion",1981,1985,"1981-01-01","1985-01-01",4,0.042,0.17845243244,96,113.13143351424,117.845243244
"GAB","Gabon","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",3,"1985-1987","contraction",1985,1987,"1985-01-01","1987-01-01",2,-0.0875,-0.171766,113.13143351424,93.699299705233,82.8234
"GAB","Gabon","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",4,"1987-1991","expansion",1987,1991,"1987-01-01","1991-01-01",4,0.07525,0.331877427289999,93.699299705233,124.79598223028,133.187742729
"GAB","Gabon","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",5,"1991-1992","contraction",1991,1992,"1991-01-01","1992-01-01",1,-0.031,-0.031,124.79598223028,120.927306781142,96.9
"GAB","Gabon","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",6,"1992-1998","expansion",1992,1998,"1992-01-01","1998-01-01",6,0.0423333333333333,0.282208629755123,120.927306781142,155.054036327825,128.220862975512
"GAB","Gabon","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",7,"1998-2000","contraction",1998,2000,"1998-01-01","2000-01-01",2,-0.054,-0.106309,155.054036327825,138.57039677985,89.3691
"GAB","Gabon","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",8,"2000-2001","expansion",2000,2001,"2000-01-01","2001-01-01",1,0.021,0.0209999999999999,138.57039677985,141.480375112227,102.1
"GAB","Gabon","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",9,"2001-2002","contraction",2001,2002,"2001-01-01","2002-01-01",1,-0.002,-0.002,141.480375112227,141.197414362003,99.8
"GAB","Gabon","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",10,"2002-2005","expansion",2002,2005,"2002-01-01","2005-01-01",3,0.0226666666666667,0.0692910059999998,141.197414362003,150.981125247745,106.9291006
"GAB","Gabon","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",11,"2005-2006","contraction",2005,2006,"2005-01-01","2006-01-01",1,-0.036,-0.036,150.981125247745,145.545804738826,96.4
"GAB","Gabon","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",12,"2006-2007","expansion",2006,2007,"2006-01-01","2007-01-01",1,0.065,0.0649999999999999,145.545804738826,155.00628204685,106.5
"GAB","Gabon","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",13,"2007-2009","contraction",2007,2009,"2007-01-01","2009-01-01",2,-0.021,-0.0416400000000002,155.00628204685,148.551820462419,95.836
"GAB","Gabon","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",14,"2009-2019","expansion",2009,2019,"2009-01-01","2019-01-01",10,0.0409,0.489604421851035,148.551820462419,221.28344863484,148.960442185104
"GAB","Gabon","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",15,"2019-2020","contraction",2019,2020,"2019-01-01","2020-01-01",1,-0.018,-0.0179999999999999,221.28344863484,217.300346559413,98.2
"GAB","Gabon","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",16,"2020-2031","expansion",2020,2031,"2020-01-01","2031-01-01",11,0.0269090909090909,0.339078091753405,217.300346559413,290.982133408132,133.907809175341
"GBR","United Kingdom","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",1,"1980-1981","contraction",1980,1981,"1980-01-01","1981-01-01",1,-0.006,-0.00600000000000012,98,97.412,99.4
"GBR","United Kingdom","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",2,"1981-1990","expansion",1981,1990,"1981-01-01","1990-01-01",9,0.0327777777777778,0.335424037385561,97.412,130.086326329802,133.542403738556
"GBR","United Kingdom","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",3,"1990-1991","contraction",1990,1991,"1990-01-01","1991-01-01",1,-0.014,-0.014,130.086326329802,128.265117761185,98.6
"GBR","United Kingdom","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",4,"1991-2008","expansion",1991,2008,"1991-01-01","2008-01-01",17,0.0258823529411765,0.542293042353689,128.265117761185,197.822398699752,154.229304235369
"GBR","United Kingdom","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",5,"2008-2009","contraction",2008,2009,"2008-01-01","2009-01-01",1,-0.046,-0.046,197.822398699752,188.722568359564,95.4
"GBR","United Kingdom","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",6,"2009-2019","expansion",2009,2019,"2009-01-01","2019-01-01",10,0.0198,0.216327450919607,188.722568359564,229.548440503789,121.632745091961
"GBR","United Kingdom","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",7,"2019-2020","contraction",2019,2020,"2019-01-01","2020-01-01",1,-0.1,-0.1,229.548440503789,206.59359645341,90
"GBR","United Kingdom","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",8,"2020-2031","expansion",2020,2031,"2020-01-01","2031-01-01",11,0.0222727272727273,0.270736132022681,206.59359645341,262.525947657861,127.073613202268
"GEO","Georgia","Eastern Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",1,"1995-2008","expansion",1995,2008,"1995-01-01","2008-01-01",13,0.0691538461538461,1.3672002306199,102.6,242.874743661602,236.72002306199
"GEO","Georgia","Eastern Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",2,"2008-2009","contraction",2008,2009,"2008-01-01","2009-01-01",1,-0.037,-0.037,242.874743661602,233.888378146123,96.3
"GEO","Georgia","Eastern Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",3,"2009-2019","expansion",2009,2019,"2009-01-01","2019-01-01",10,0.0541,0.692086701392947,233.888378146123,395.759414271419,169.208670139295
"GEO","Georgia","Eastern Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",4,"2019-2020","contraction",2019,2020,"2019-01-01","2020-01-01",1,-0.063,-0.0629999999999998,395.759414271419,370.82657117232,93.7
"GEO","Georgia","Eastern Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",5,"2020-2031","expansion",2020,2031,"2020-01-01","2031-01-01",11,0.0699090909090909,1.09742685814397,370.82657117232,777.781610090261,209.742685814397
"GHA","Ghana","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",1,"1980-1983","contraction",1980,1983,"1980-01-01","1983-01-01",3,-0.061,-0.172539548,100.5,83.159775426,82.7460452
"GHA","Ghana","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",2,"1983-2031","expansion",1983,2031,"1983-01-01","2031-01-01",48,0.0539791666666667,11.3562581802148,83.159775426,1027.54365537234,1235.62581802148
"GIN","Guinea","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",1,"1980-2008","expansion",1980,2008,"1980-01-01","2008-01-01",28,0.03525,1.63033424108929,102.6,269.872293135761,263.033424108929
"GIN","Guinea","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",2,"2008-2009","contraction",2008,2009,"2008-01-01","2009-01-01",1,-0.015,-0.0149999999999999,269.872293135761,265.824208738725,98.5
"GIN","Guinea","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",3,"2009-2031","expansion",2009,2031,"2009-01-01","2031-01-01",22,0.0669090909090909,3.13662828471603,265.824208738725,1099.61594063087,413.662828471603
"GMB","Gambia","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",1,"1980-1981","contraction",1980,1981,"1980-01-01","1981-01-01",1,-0.095,-0.0950000000000001,100.7,91.1335,90.5
"GMB","Gambia","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",2,"1981-1983","expansion",1981,1983,"1981-01-01","1983-01-01",2,0.1715,0.37108,91.1335,124.95131918,137.108
"GMB","Gambia","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",3,"1983-1984","contraction",1983,1984,"1983-01-01","1984-01-01",1,-0.076,-0.0760000000000001,124.95131918,115.45501892232,92.4
"GMB","Gambia","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",4,"1984-1993","expansion",1984,1993,"1984-01-01","1993-01-01",9,0.0314444444444444,0.320471714346813,115.45501892232,152.4550867663,132.047171434681
"GMB","Gambia","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",5,"1993-1994","contraction",1993,1994,"1993-01-01","1994-01-01",1,-0.034,-0.0339999999999999,152.4550867663,147.271613816245,96.6
"GMB","Gambia","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",6,"1994-2001","expansion",1994,2001,"1994-01-01","2001-01-01",7,0.0454285714285714,0.363273567768915,147.271613816245,200.771498398359,136.327356776892
"GMB","Gambia","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",7,"2001-2002","contraction",2001,2002,"2001-01-01","2002-01-01",1,-0.032,-0.0320000000000001,200.771498398359,194.346810449611,96.8
"GMB","Gambia","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",8,"2002-2004","expansion",2002,2004,"2002-01-01","2004-01-01",2,0.0695,0.14383,194.346810449611,222.299712196579,114.383
"GMB","Gambia","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",9,"2004-2006","contraction",2004,2006,"2004-01-01","2006-01-01",2,-0.015,-0.029856,222.299712196579,215.662731989238,97.0144
"GMB","Gambia","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",10,"2006-2010","expansion",2006,2010,"2006-01-01","2010-01-01",4,0.05475,0.237174240169999,215.662731989238,266.812376581772,123.717424017
"GMB","Gambia","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",11,"2010-2011","contraction",2010,2011,"2010-01-01","2011-01-01",1,-0.081,-0.0809999999999997,266.812376581772,245.200574078648,91.9
"GMB","Gambia","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",12,"2011-2013","expansion",2011,2013,"2011-01-01","2013-01-01",2,0.0405,0.082508,245.200574078648,265.431583044729,108.2508
"GMB","Gambia","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",13,"2013-2014","contraction",2013,2014,"2013-01-01","2014-01-01",1,-0.014,-0.0140000000000001,265.431583044729,261.715540882103,98.6
"GMB","Gambia","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",14,"2014-2031","expansion",2014,2031,"2014-01-01","2031-01-01",17,0.0489411764705882,1.24905079826474,261.715540882103,588.611546139181,224.905079826474
"GNB","Guinea-Bissau","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",1,"1981-1982","expansion",1981,1982,"1981-01-01","1982-01-01",1,0.042,0.0420000000000003,99.5,103.679,104.2
"GNB","Guinea-Bissau","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",2,"1982-1983","contraction",1982,1983,"1982-01-01","1983-01-01",1,-0.034,-0.0340000000000001,103.679,100.153914,96.6
"GNB","Guinea-Bissau","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",3,"1983-1985","expansion",1983,1985,"1983-01-01","1985-01-01",2,0.049,0.100365,100.153914,110.20586157861,110.0365
"GNB","Guinea-Bissau","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",4,"1985-1986","contraction",1985,1986,"1985-01-01","1986-01-01",1,-0.01,-0.0099999999999999,110.20586157861,109.103802962824,99
"GNB","Guinea-Bissau","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",5,"1986-1997","expansion",1986,1997,"1986-01-01","1997-01-01",11,0.0404545454545455,0.544899938448237,109.103802962824,168.554458481735,154.489993844824
"GNB","Guinea-Bissau","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",6,"1997-1998","contraction",1997,1998,"1997-01-01","1998-01-01",1,-0.224,-0.224,168.554458481735,130.798259781827,77.6
"GNB","Guinea-Bissau","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",7,"1998-2002","expansion",1998,2002,"1998-01-01","2002-01-01",4,0.066,0.283317266048,130.798259781827,167.85566514705,128.3317266048
"GNB","Guinea-Bissau","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",8,"2002-2003","contraction",2002,2003,"2002-01-01","2003-01-01",1,-0.003,-0.00299999999999989,167.85566514705,167.352098151608,99.7
"GNB","Guinea-Bissau","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",9,"2003-2011","expansion",2003,2011,"2003-01-01","2011-01-01",8,0.042125,0.388549546055258,167.352098151608,232.376679919811,138.854954605526
"GNB","Guinea-Bissau","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",10,"2011-2012","contraction",2011,2012,"2011-01-01","2012-01-01",1,-0.017,-0.0170000000000001,232.376679919811,228.426276361174,98.3
"GNB","Guinea-Bissau","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",11,"2012-2031","expansion",2012,2031,"2012-01-01","2031-01-01",19,0.0441052631578947,1.2673110145839,228.426276361174,517.913412414076,226.73110145839
"GNQ","Equatorial Guinea","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",1,"1980-1985","expansion",1980,1985,"1980-01-01","1985-01-01",5,0.0538,0.294616620542,104.8,135.675821832802,129.4616620542
"GNQ","Equatorial Guinea","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",2,"1985-1986","contraction",1985,1986,"1985-01-01","1986-01-01",1,-0.023,-0.0230000000000001,135.675821832802,132.555277930647,97.7
"GNQ","Equatorial Guinea","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",3,"1986-1988","expansion",1986,1988,"1986-01-01","1988-01-01",2,0.0355,0.0721880000000001,132.555277930647,142.124178333905,107.2188
"GNQ","Equatorial Guinea","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",4,"1988-1989","contraction",1988,1989,"1988-01-01","1989-01-01",1,-0.012,-0.0120000000000001,142.124178333905,140.418688193898,98.8
"GNQ","Equatorial Guinea","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",5,"1989-1990","expansion",1989,1990,"1989-01-01","1990-01-01",1,0.025,0.0249999999999999,140.418688193898,143.929155398745,102.5
"GNQ","Equatorial Guinea","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",6,"1990-1991","contraction",1990,1991,"1990-01-01","1991-01-01",1,-0.012,-0.0119999999999999,143.929155398745,142.20200553396,98.8
"GNQ","Equatorial Guinea","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",7,"1991-2009","expansion",1991,2009,"1991-01-01","2009-01-01",18,0.346,122.693510900801,142.20200553396,17589.4653216307,12369.3510900801
"GNQ","Equatorial Guinea","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",8,"2009-2010","contraction",2009,2010,"2009-01-01","2010-01-01",1,-0.089,-0.089,17589.4653216307,16024.0029080055,91.1
"GNQ","Equatorial Guinea","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",9,"2010-2012","expansion",2010,2012,"2010-01-01","2012-01-01",2,0.074,0.153395,16024.0029080055,18482.004834079,115.3395
"GNQ","Equatorial Guinea","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",10,"2012-2013","contraction",2012,2013,"2012-01-01","2013-01-01",1,-0.041,-0.0410000000000001,18482.004834079,17724.2426358818,95.9
"GNQ","Equatorial Guinea","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",11,"2013-2014","expansion",2013,2014,"2013-01-01","2014-01-01",1,0.004,0.00400000000000023,17724.2426358818,17795.1396064253,100.4
"GNQ","Equatorial Guinea","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",12,"2014-2020","contraction",2014,2020,"2014-01-01","2020-01-01",6,-0.0668333333333333,-0.340306796829618,17795.1396064253,11739.3326478269,65.9693203170382
"GNQ","Equatorial Guinea","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",13,"2020-2022","expansion",2020,2022,"2020-01-01","2022-01-01",2,0.0205,0.041288,11739.3326478269,12224.0262141903,104.1288
"GNQ","Equatorial Guinea","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",14,"2022-2023","contraction",2022,2023,"2022-01-01","2023-01-01",1,-0.051,-0.0510000000000002,12224.0262141903,11600.6008772666,94.9
"GNQ","Equatorial Guinea","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",15,"2023-2024","expansion",2023,2024,"2023-01-01","2024-01-01",1,0.009,0.0089999999999999,11600.6008772666,11705.006285162,100.9
"GNQ","Equatorial Guinea","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",16,"2024-2027","contraction",2024,2027,"2024-01-01","2027-01-01",3,-0.0346666666666667,-0.101111464,11705.006285162,10521.4959635401,89.8888536
"GNQ","Equatorial Guinea","Sub Saharan Africa","imf_weo_gdp_growth","IMF WEO real GDP growth",17,"2027-2031","expansion",2027,2031,"2027-01-01","2031-01-01",4,0.02025,0.0834296575999998,10521.4959635401,11399.300769218,108.34296576
"GRC","Greece","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",1,"1980-1983","contraction",1980,1983,"1980-01-01","1983-01-01",3,-0.0126666666666667,-0.0375289360000001,100.7,96.9208361448,96.2471064
"GRC","Greece","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",2,"1983-1986","expansion",1983,1986,"1983-01-01","1986-01-01",3,0.0166666666666667,0.0507275,96.9208361448,101.837387860335,105.07275
"GRC","Greece","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",3,"1986-1987","contraction",1986,1987,"1986-01-01","1987-01-01",1,-0.023,-0.023,101.837387860335,99.4951279395476,97.7
"GRC","Greece","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",4,"1987-1992","expansion",1987,1992,"1987-01-01","1992-01-01",5,0.0238,0.124009023578,99.4951279395476,111.833421606099,112.4009023578
"GRC","Greece","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",5,"1992-1993","contraction",1992,1993,"1992-01-01","1993-01-01",1,-0.016,-0.016,111.833421606099,110.044086860401,98.4
"GRC","Greece","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",6,"1993-2008","expansion",1993,2008,"1993-01-01","2008-01-01",15,0.0340666666666667,0.649231213824913,110.044086860401,181.488142947034,164.923121382491
"GRC","Greece","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",7,"2008-2013","contraction",2008,2013,"2008-01-01","2013-01-01",5,-0.0606,-0.270006504742967,181.488142947034,132.485163817613,72.9993495257033
"GRC","Greece","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",8,"2013-2014","expansion",2013,2014,"2013-01-01","2014-01-01",1,0.008,0.00800000000000023,132.485163817613,133.545045128154,100.8
"GRC","Greece","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",9,"2014-2015","contraction",2014,2015,"2014-01-01","2015-01-01",1,-0.002,-0.00199999999999989,133.545045128154,133.277955037898,99.8
"GRC","Greece","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",10,"2015-2019","expansion",2015,2019,"2015-01-01","2019-01-01",4,0.01475,0.0601502449999995,133.277955037898,141.294656686527,106.0150245
"GRC","Greece","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",11,"2019-2020","contraction",2019,2020,"2019-01-01","2020-01-01",1,-0.092,-0.0920000000000002,141.294656686527,128.295548271366,90.8
"GRC","Greece","Western Europe","imf_weo_gdp_growth","IMF WEO real GDP growth",12,"2020-2031","expansion",2020,2031,"2020-01-01","2031-01-01",11,0.0276363636363636,0.346488946849155,128.295548271366,172.748537677347,134.648894684915
"GTM","Guatemala","Latin America","imf_weo_gdp_growth","IMF WEO real GDP growth",1,"1980-1981","expansion",1980,1981,"1980-01-01","1981-01-01",1,0.006,0.00600000000000001,103.7,104.3222,100.6
"GTM","Guatemala","Latin America","imf_weo_gdp_growth","IMF WEO real GDP growth",2,"1981-1983","contraction",1981,1983,"1981-01-01","1983-01-01",2,-0.03,-0.059125,104.3222,98.154149925,94.0875
"GTM","Guatemala","Latin America","imf_weo_gdp_growth","IMF WEO real GDP growth",3,"1983-1984","expansion",1983,1984,"1983-01-01","1984-01-01",1,0.005,0.00499999999999989,98.154149925,98.644920674625,100.5
"GTM","Guatemala","Latin America","imf_weo_gdp_growth","IMF WEO real GDP growth",4,"1984-1985","contraction",1984,1985,"1984-01-01","1985-01-01",1,-0.006,-0.00600000000000001,98.644920674625,98.0530511505772,99.4
"GTM","Guatemala","Latin America","imf_weo_gdp_growth","IMF WEO real GDP growth",5,"1985-2019","expansion",1985,2019,"1985-01-01","2019-01-01",34,0.0347352941176471,2.18660295994713,98.0530511505772,312.456143028277,318.660295994713
"GTM","Guatemala","Latin America","imf_weo_gdp_growth","IMF WEO real GDP growth",6,"2019-2020","contraction",2019,2020,"2019-01-01","2020-01-01",1,-0.018,-0.018,312.456143028277,306.831932453768,98.2
"GTM","Guatemala","Latin America","imf_weo_gdp_growth","IMF WEO real GDP growth",7,"2020-2031","expansion",2020,2031,"2020-01-01","2031-01-01",11,0.0426363636363636,0.581809549872704,306.831932453768,485.349680961267,158.18095498727
"HKG","China, Hong Kong SAR","East Asia","imf_weo_gdp_growth","IMF WEO real GDP growth",1,"1980-1997","expansion",1980,1997,"1980-01-01","1997-01-01",17,0.0610588235294118,1.71651895765284,110.3,299.632041029108,271.651895765284
"HKG","China, Hong Kong SAR","East Asia","imf_weo_gdp_growth","IMF WEO real GDP growth",2,"1997-1998","contraction",1997,1998,"1997-01-01","1998-01-01",1,-0.059,-0.0589999999999999,299.632041029108,281.953750608391,94.1
"HKG","China, Hong Kong SAR","East Asia","imf_weo_gdp_growth","IMF WEO real GDP growth",3,"1998-2008","expansion",1998,2008,"1998-01-01","2008-01-01",10,0.0473,0.581649034650384,281.953750608391,445.951877465816,158.164903465038
"HKG","China, Hong Kong SAR","East Asia","imf_weo_gdp_growth","IMF WEO real GDP growth",4,"2008-2009","contraction",2008,2009,"2008-01-01","2009-01-01",1,-0.025,-0.025,445.951877465816,434.803080529171,97.5
"HKG","China, Hong Kong SAR","East Asia","imf_weo_gdp_growth","IMF WEO real GDP growth",5,"2009-2018","expansion",2009,2018,"2009-01-01","2018-01-01",9,0.0337777777777778,0.347245025847805,434.803080529171,585.786287466228,134.72450258478
"HKG","China, Hong Kong SAR","East Asia","imf_weo_gdp_growth","IMF WEO real GDP growth",6,"2018-2020","contraction",2018,2020,"2018-01-01","2020-01-01",2,-0.041,-0.0808949999999999,585.786287466228,538.399105741648,91.9105
"HKG","China, Hong Kong SAR","East Asia","imf_weo_gdp_growth","IMF WEO real GDP growth",7,"2020-2021","expansion",2020,2021,"2020-01-01","2021-01-01",1,0.065,0.0649999999999999,538.399105741648,573.395047614855,106.5
"HKG","China, Hong Kong SAR","East Asia","imf_weo_gdp_growth","IMF WEO real GDP growth",8,"2021-2022","contraction",2021,2022,"2021-01-01","2022-01-01",1,-0.037,-0.037,573.395047614855,552.179430853105,96.3
